Date,DEX,Values,Blockchain
2022-12-26,Beethoven X,1269,Optimism
2022-12-26,Curve,1925,Optimism
2022-12-26,Fraxswap,19,Optimism
2022-12-26,KyberSwap,1260,Optimism
2022-12-26,Sushiswap,306,Optimism
2022-12-26,Synthetix,912,Optimism
2022-12-26,Uniswap,49096,Optimism
2022-12-26,Velodrome,8722,Optimism
2022-12-26,WOOFi,743,Optimism
2022-12-26,Balancer,3531,Polygon
2022-12-26,Curve,541,Polygon
2022-12-26,DODO,4906,Polygon
2022-12-26,Fraxswap,143,Polygon
2022-12-26,KyberSwap,3978,Polygon
2022-12-26,QuickSwap,52668,Polygon
2022-12-26,Sushiswap,8938,Polygon
2022-12-26,Uniswap,45225,Polygon
2022-12-26,WOOFi,827,Polygon
2022-12-25,Curve,732,Avalanche
2022-12-25,Fraxswap,5,Avalanche
2022-12-25,GMX,289,Avalanche
2022-12-25,Hashflow,359,Avalanche
2022-12-25,KyberSwap,1604,Avalanche
2022-12-25,Pangolin,2841,Avalanche
2022-12-25,Platypus,402,Avalanche
2022-12-25,Sushiswap,417,Avalanche
2022-12-25,Trader Joe,9144,Avalanche
2022-12-25,WOOFi,1011,Avalanche
2022-12-25,Balancer,623,Ethereum
2022-12-25,Curve,1339,Ethereum
2022-12-25,DODO,75,Ethereum
2022-12-25,Fraxswap,42,Ethereum
2022-12-25,Hashflow,199,Ethereum
2022-12-25,KyberSwap,152,Ethereum
2022-12-25,PancakeSwap,124,Ethereum
2022-12-25,Shibaswap,637,Ethereum
2022-12-25,Sushiswap,3861,Ethereum
2022-12-25,Synthetix,19,Ethereum
2022-12-25,Uniswap,60811,Ethereum
2022-12-25,Beethoven X,822,Optimism
2022-12-25,Curve,1166,Optimism
2022-12-25,Fraxswap,22,Optimism
2022-12-25,KyberSwap,1501,Optimism
2022-12-25,Sushiswap,430,Optimism
2022-12-25,Synthetix,815,Optimism
2022-12-25,Uniswap,52057,Optimism
2022-12-25,Velodrome,9770,Optimism
2022-12-25,WOOFi,923,Optimism
2022-12-25,Balancer,3184,Polygon
2022-12-25,Curve,509,Polygon
2022-12-25,DODO,4329,Polygon
2022-12-25,Fraxswap,104,Polygon
2022-12-25,KyberSwap,3885,Polygon
2022-12-25,QuickSwap,49281,Polygon
2022-12-25,Sushiswap,7262,Polygon
2022-12-25,Uniswap,40224,Polygon
2022-12-25,WOOFi,791,Polygon
2022-12-24,Curve,864,Avalanche
2022-12-24,Fraxswap,3,Avalanche
2022-12-24,GMX,213,Avalanche
2022-12-24,Hashflow,434,Avalanche
2022-12-24,KyberSwap,1625,Avalanche
2022-12-24,Pangolin,2535,Avalanche
2022-12-24,Platypus,852,Avalanche
2022-12-24,Sushiswap,361,Avalanche
2022-12-24,Trader Joe,9103,Avalanche
2022-12-24,WOOFi,1062,Avalanche
2022-12-24,Balancer,541,Ethereum
2022-12-24,Curve,1124,Ethereum
2022-12-24,DODO,94,Ethereum
2022-12-24,Fraxswap,38,Ethereum
2022-12-24,Hashflow,217,Ethereum
2022-12-24,KyberSwap,128,Ethereum
2022-12-24,PancakeSwap,105,Ethereum
2022-12-24,Shibaswap,725,Ethereum
2022-12-24,Sushiswap,4362,Ethereum
2022-12-24,Synthetix,2,Ethereum
2022-12-24,Uniswap,61605,Ethereum
2022-12-24,Beethoven X,802,Optimism
2022-12-24,Curve,899,Optimism
2022-12-24,Fraxswap,42,Optimism
2022-12-24,KyberSwap,1064,Optimism
2022-12-24,Sushiswap,249,Optimism
2022-12-24,Synthetix,126,Optimism
2022-12-24,Uniswap,44616,Optimism
2022-12-24,Velodrome,7899,Optimism
2022-12-24,WOOFi,1169,Optimism
2022-12-24,Balancer,1951,Polygon
2022-12-24,Curve,469,Polygon
2022-12-24,DODO,4656,Polygon
2022-12-24,Fraxswap,564,Polygon
2022-12-24,KyberSwap,2890,Polygon
2022-12-24,QuickSwap,46775,Polygon
2022-12-24,Sushiswap,7773,Polygon
2022-12-24,Uniswap,30402,Polygon
2022-12-24,WOOFi,853,Polygon
2022-12-23,Curve,876,Avalanche
2022-12-23,Fraxswap,10,Avalanche
2022-12-23,GMX,300,Avalanche
2022-12-23,Hashflow,328,Avalanche
2022-12-23,KyberSwap,2025,Avalanche
2022-12-23,Pangolin,4157,Avalanche
2022-12-23,Platypus,641,Avalanche
2022-12-23,Sushiswap,396,Avalanche
2022-12-23,Trader Joe,10782,Avalanche
2022-12-23,WOOFi,999,Avalanche
2022-12-23,Balancer,709,Ethereum
2022-12-23,Curve,2194,Ethereum
2022-12-23,DODO,138,Ethereum
2022-12-23,Fraxswap,111,Ethereum
2022-12-23,Hashflow,221,Ethereum
2022-12-23,KyberSwap,215,Ethereum
2022-12-23,PancakeSwap,115,Ethereum
2022-12-23,Shibaswap,690,Ethereum
2022-12-23,Sushiswap,4924,Ethereum
2022-12-23,Synthetix,22,Ethereum
2022-12-23,Uniswap,79519,Ethereum
2022-12-23,Beethoven X,972,Optimism
2022-12-23,Curve,1045,Optimism
2022-12-23,DODO,1,Optimism
2022-12-23,Fraxswap,40,Optimism
2022-12-23,KyberSwap,1188,Optimism
2022-12-23,Sushiswap,330,Optimism
2022-12-23,Synthetix,101,Optimism
2022-12-23,Uniswap,50428,Optimism
2022-12-23,Velodrome,11230,Optimism
2022-12-23,WOOFi,1162,Optimism
2022-12-23,Balancer,2681,Polygon
2022-12-23,Curve,841,Polygon
2022-12-23,DODO,5153,Polygon
2022-12-23,Fraxswap,633,Polygon
2022-12-23,KyberSwap,5641,Polygon
2022-12-23,QuickSwap,43182,Polygon
2022-12-23,Sushiswap,8592,Polygon
2022-12-23,Uniswap,39251,Polygon
2022-12-23,WOOFi,1177,Polygon
2022-12-22,Curve,1247,Avalanche
2022-12-22,Fraxswap,34,Avalanche
2022-12-22,GMX,465,Avalanche
2022-12-22,Hashflow,567,Avalanche
2022-12-22,KyberSwap,2350,Avalanche
2022-12-22,Pangolin,3431,Avalanche
2022-12-22,Platypus,614,Avalanche
2022-12-22,Sushiswap,553,Avalanche
2022-12-22,Trader Joe,12439,Avalanche
2022-12-22,WOOFi,1093,Avalanche
2022-12-22,Balancer,864,Ethereum
2022-12-22,Curve,1946,Ethereum
2022-12-22,DODO,158,Ethereum
2022-12-22,Fraxswap,146,Ethereum
2022-12-22,Hashflow,270,Ethereum
2022-12-22,KyberSwap,248,Ethereum
2022-12-22,PancakeSwap,140,Ethereum
2022-12-22,Shibaswap,928,Ethereum
2022-12-22,Sushiswap,6867,Ethereum
2022-12-22,Synthetix,22,Ethereum
2022-12-22,Uniswap,86098,Ethereum
2022-12-22,Beethoven X,2116,Optimism
2022-12-22,Curve,905,Optimism
2022-12-22,Fraxswap,59,Optimism
2022-12-22,KyberSwap,1416,Optimism
2022-12-22,Sushiswap,437,Optimism
2022-12-22,Synthetix,137,Optimism
2022-12-22,Uniswap,53028,Optimism
2022-12-22,Velodrome,13759,Optimism
2022-12-22,WOOFi,1293,Optimism
2022-12-22,Balancer,3590,Polygon
2022-12-22,Curve,757,Polygon
2022-12-22,DODO,6234,Polygon
2022-12-22,Fraxswap,640,Polygon
2022-12-22,KyberSwap,6202,Polygon
2022-12-22,QuickSwap,53066,Polygon
2022-12-22,Sushiswap,11276,Polygon
2022-12-22,Uniswap,42669,Polygon
2022-12-22,WOOFi,991,Polygon
2022-12-21,Curve,1508,Avalanche
2022-12-21,Fraxswap,22,Avalanche
2022-12-21,GMX,243,Avalanche
2022-12-21,Hashflow,468,Avalanche
2022-12-21,KyberSwap,2013,Avalanche
2022-12-21,Pangolin,3124,Avalanche
2022-12-21,Platypus,571,Avalanche
2022-12-21,Sushiswap,625,Avalanche
2022-12-21,Trader Joe,13051,Avalanche
2022-12-21,WOOFi,1414,Avalanche
2022-12-21,Balancer,769,Ethereum
2022-12-21,Curve,2249,Ethereum
2022-12-21,DODO,154,Ethereum
2022-12-21,Fraxswap,98,Ethereum
2022-12-21,Hashflow,220,Ethereum
2022-12-21,KyberSwap,235,Ethereum
2022-12-21,PancakeSwap,150,Ethereum
2022-12-21,Shibaswap,747,Ethereum
2022-12-21,Sushiswap,5811,Ethereum
2022-12-21,Synthetix,20,Ethereum
2022-12-21,Uniswap,87257,Ethereum
2022-12-21,Beethoven X,2438,Optimism
2022-12-21,Curve,1394,Optimism
2022-12-21,DODO,1,Optimism
2022-12-21,Fraxswap,41,Optimism
2022-12-21,KyberSwap,1531,Optimism
2022-12-21,Sushiswap,349,Optimism
2022-12-21,Synthetix,111,Optimism
2022-12-21,Uniswap,51985,Optimism
2022-12-21,Velodrome,13210,Optimism
2022-12-21,WOOFi,2848,Optimism
2022-12-21,Balancer,3821,Polygon
2022-12-21,Curve,1088,Polygon
2022-12-21,DODO,6351,Polygon
2022-12-21,Fraxswap,592,Polygon
2022-12-21,KyberSwap,6017,Polygon
2022-12-21,QuickSwap,60615,Polygon
2022-12-21,Sushiswap,10967,Polygon
2022-12-21,Uniswap,42378,Polygon
2022-12-21,WOOFi,1457,Polygon
2022-12-20,Curve,5311,Avalanche
2022-12-20,Fraxswap,24,Avalanche
2022-12-20,GMX,523,Avalanche
2022-12-20,Hashflow,524,Avalanche
2022-12-20,KyberSwap,3075,Avalanche
2022-12-20,Pangolin,3744,Avalanche
2022-12-20,Platypus,538,Avalanche
2022-12-20,Sushiswap,837,Avalanche
2022-12-20,Trader Joe,13673,Avalanche
2022-12-20,WOOFi,2113,Avalanche
2022-12-20,Balancer,1115,Ethereum
2022-12-20,Curve,2231,Ethereum
2022-12-20,DODO,164,Ethereum
2022-12-20,Fraxswap,156,Ethereum
2022-12-20,Hashflow,277,Ethereum
2022-12-20,KyberSwap,270,Ethereum
2022-12-20,PancakeSwap,147,Ethereum
2022-12-20,Shibaswap,928,Ethereum
2022-12-20,Sushiswap,6518,Ethereum
2022-12-20,Synthetix,43,Ethereum
2022-12-20,Uniswap,101666,Ethereum
2022-12-20,Beethoven X,2559,Optimism
2022-12-20,Curve,2381,Optimism
2022-12-20,DODO,3,Optimism
2022-12-20,Fraxswap,70,Optimism
2022-12-20,KyberSwap,2079,Optimism
2022-12-20,Sushiswap,241,Optimism
2022-12-20,Synthetix,744,Optimism
2022-12-20,Uniswap,60045,Optimism
2022-12-20,Velodrome,16062,Optimism
2022-12-20,WOOFi,7640,Optimism
2022-12-20,Balancer,3678,Polygon
2022-12-20,Curve,1095,Polygon
2022-12-20,DODO,6702,Polygon
2022-12-20,Fraxswap,905,Polygon
2022-12-20,KyberSwap,8780,Polygon
2022-12-20,QuickSwap,59363,Polygon
2022-12-20,Sushiswap,12848,Polygon
2022-12-20,Uniswap,52817,Polygon
2022-12-20,WOOFi,2473,Polygon
2022-12-19,Curve,2076,Avalanche
2022-12-19,Fraxswap,42,Avalanche
2022-12-19,GMX,729,Avalanche
2022-12-19,Hashflow,821,Avalanche
2022-12-19,KyberSwap,3514,Avalanche
2022-12-19,Pangolin,5232,Avalanche
2022-12-19,Platypus,681,Avalanche
2022-12-19,Sushiswap,962,Avalanche
2022-12-19,Trader Joe,15344,Avalanche
2022-12-19,WOOFi,1532,Avalanche
2022-12-19,Balancer,1035,Ethereum
2022-12-19,Curve,2351,Ethereum
2022-12-19,DODO,135,Ethereum
2022-12-19,Fraxswap,118,Ethereum
2022-12-19,Hashflow,309,Ethereum
2022-12-19,KyberSwap,303,Ethereum
2022-12-19,PancakeSwap,127,Ethereum
2022-12-19,Shibaswap,1899,Ethereum
2022-12-19,Sushiswap,5816,Ethereum
2022-12-19,Synthetix,26,Ethereum
2022-12-19,Uniswap,98156,Ethereum
2022-12-19,Beethoven X,1724,Optimism
2022-12-19,Curve,880,Optimism
2022-12-19,DODO,4,Optimism
2022-12-19,Fraxswap,92,Optimism
2022-12-19,KyberSwap,1214,Optimism
2022-12-19,Sushiswap,273,Optimism
2022-12-19,Synthetix,866,Optimism
2022-12-19,Uniswap,55848,Optimism
2022-12-19,Velodrome,14368,Optimism
2022-12-19,WOOFi,67,Optimism
2022-12-19,Balancer,4857,Polygon
2022-12-19,Curve,706,Polygon
2022-12-19,DODO,6866,Polygon
2022-12-19,Fraxswap,1370,Polygon
2022-12-19,KyberSwap,9312,Polygon
2022-12-19,QuickSwap,61617,Polygon
2022-12-19,Sushiswap,15241,Polygon
2022-12-19,Uniswap,60526,Polygon
2022-12-19,WOOFi,1056,Polygon
2022-12-18,Curve,379,Avalanche
2022-12-18,Fraxswap,9,Avalanche
2022-12-18,GMX,321,Avalanche
2022-12-18,Hashflow,982,Avalanche
2022-12-18,KyberSwap,2136,Avalanche
2022-12-18,Pangolin,3107,Avalanche
2022-12-18,Platypus,468,Avalanche
2022-12-18,Sushiswap,701,Avalanche
2022-12-18,Trader Joe,11458,Avalanche
2022-12-18,WOOFi,1461,Avalanche
2022-12-18,Balancer,744,Ethereum
2022-12-18,Curve,1713,Ethereum
2022-12-18,DODO,118,Ethereum
2022-12-18,Fraxswap,87,Ethereum
2022-12-18,Hashflow,198,Ethereum
2022-12-18,KyberSwap,215,Ethereum
2022-12-18,PancakeSwap,162,Ethereum
2022-12-18,Shibaswap,3469,Ethereum
2022-12-18,Sushiswap,4551,Ethereum
2022-12-18,Synthetix,4,Ethereum
2022-12-18,Uniswap,80989,Ethereum
2022-12-18,Beethoven X,1543,Optimism
2022-12-18,Curve,941,Optimism
2022-12-18,Fraxswap,190,Optimism
2022-12-18,KyberSwap,781,Optimism
2022-12-18,Sushiswap,291,Optimism
2022-12-18,Synthetix,761,Optimism
2022-12-18,Uniswap,50782,Optimism
2022-12-18,Velodrome,10878,Optimism
2022-12-18,WOOFi,12,Optimism
2022-12-18,Balancer,4395,Polygon
2022-12-18,Curve,521,Polygon
2022-12-18,DODO,6007,Polygon
2022-12-18,Fraxswap,4161,Polygon
2022-12-18,KyberSwap,6969,Polygon
2022-12-18,QuickSwap,50662,Polygon
2022-12-18,Sushiswap,19543,Polygon
2022-12-18,Uniswap,58004,Polygon
2022-12-18,WOOFi,1287,Polygon
2022-12-17,Curve,627,Avalanche
2022-12-17,Fraxswap,15,Avalanche
2022-12-17,GMX,559,Avalanche
2022-12-17,Hashflow,1045,Avalanche
2022-12-17,KyberSwap,3262,Avalanche
2022-12-17,Pangolin,3950,Avalanche
2022-12-17,Platypus,628,Avalanche
2022-12-17,Sushiswap,903,Avalanche
2022-12-17,Trader Joe,13754,Avalanche
2022-12-17,WOOFi,2455,Avalanche
2022-12-17,Balancer,948,Ethereum
2022-12-17,Curve,3437,Ethereum
2022-12-17,DODO,98,Ethereum
2022-12-17,Fraxswap,88,Ethereum
2022-12-17,Hashflow,271,Ethereum
2022-12-17,KyberSwap,371,Ethereum
2022-12-17,PancakeSwap,179,Ethereum
2022-12-17,Shibaswap,1015,Ethereum
2022-12-17,Sushiswap,6363,Ethereum
2022-12-17,Synthetix,36,Ethereum
2022-12-17,Uniswap,94919,Ethereum
2022-12-17,Beethoven X,1682,Optimism
2022-12-17,Curve,1265,Optimism
2022-12-17,Fraxswap,55,Optimism
2022-12-17,KyberSwap,1024,Optimism
2022-12-17,Sushiswap,227,Optimism
2022-12-17,Synthetix,1089,Optimism
2022-12-17,Uniswap,60105,Optimism
2022-12-17,Velodrome,14391,Optimism
2022-12-17,WOOFi,2,Optimism
2022-12-17,Balancer,4133,Polygon
2022-12-17,Curve,546,Polygon
2022-12-17,DODO,6694,Polygon
2022-12-17,Fraxswap,1049,Polygon
2022-12-17,KyberSwap,9136,Polygon
2022-12-17,QuickSwap,55351,Polygon
2022-12-17,Sushiswap,11441,Polygon
2022-12-17,Uniswap,50416,Polygon
2022-12-17,WOOFi,2156,Polygon
2022-12-16,Curve,725,Avalanche
2022-12-16,Fraxswap,56,Avalanche
2022-12-16,GMX,1472,Avalanche
2022-12-16,Hashflow,539,Avalanche
2022-12-16,KyberSwap,4365,Avalanche
2022-12-16,Pangolin,5408,Avalanche
2022-12-16,Platypus,955,Avalanche
2022-12-16,Sushiswap,665,Avalanche
2022-12-16,Trader Joe,18480,Avalanche
2022-12-16,WOOFi,779,Avalanche
2022-12-16,Balancer,1689,Ethereum
2022-12-16,Curve,1880,Ethereum
2022-12-16,DODO,297,Ethereum
2022-12-16,Fraxswap,161,Ethereum
2022-12-16,Hashflow,404,Ethereum
2022-12-16,KyberSwap,447,Ethereum
2022-12-16,PancakeSwap,232,Ethereum
2022-12-16,Shibaswap,1280,Ethereum
2022-12-16,Sushiswap,6798,Ethereum
2022-12-16,Synthetix,26,Ethereum
2022-12-16,Uniswap,106663,Ethereum
2022-12-16,Beethoven X,2330,Optimism
2022-12-16,Curve,1955,Optimism
2022-12-16,Fraxswap,98,Optimism
2022-12-16,KyberSwap,1325,Optimism
2022-12-16,Sushiswap,226,Optimism
2022-12-16,Synthetix,1301,Optimism
2022-12-16,Uniswap,61832,Optimism
2022-12-16,Velodrome,19609,Optimism
2022-12-16,WOOFi,10,Optimism
2022-12-16,Balancer,5189,Polygon
2022-12-16,Curve,819,Polygon
2022-12-16,DODO,8391,Polygon
2022-12-16,Fraxswap,279,Polygon
2022-12-16,KyberSwap,9746,Polygon
2022-12-16,QuickSwap,61302,Polygon
2022-12-16,Sushiswap,15607,Polygon
2022-12-16,Uniswap,63654,Polygon
2022-12-16,WOOFi,698,Polygon
2022-12-15,Curve,459,Avalanche
2022-12-15,Fraxswap,36,Avalanche
2022-12-15,GMX,581,Avalanche
2022-12-15,Hashflow,879,Avalanche
2022-12-15,KyberSwap,3526,Avalanche
2022-12-15,Pangolin,4226,Avalanche
2022-12-15,Platypus,1096,Avalanche
2022-12-15,Sushiswap,499,Avalanche
2022-12-15,Trader Joe,18962,Avalanche
2022-12-15,WOOFi,873,Avalanche
2022-12-15,Balancer,1298,Ethereum
2022-12-15,Curve,1691,Ethereum
2022-12-15,DODO,287,Ethereum
2022-12-15,Fraxswap,212,Ethereum
2022-12-15,Hashflow,306,Ethereum
2022-12-15,KyberSwap,277,Ethereum
2022-12-15,PancakeSwap,154,Ethereum
2022-12-15,Shibaswap,1090,Ethereum
2022-12-15,Sushiswap,4738,Ethereum
2022-12-15,Synthetix,29,Ethereum
2022-12-15,Uniswap,100911,Ethereum
2022-12-15,Beethoven X,2094,Optimism
2022-12-15,Curve,1601,Optimism
2022-12-15,Fraxswap,39,Optimism
2022-12-15,KyberSwap,1108,Optimism
2022-12-15,Sushiswap,244,Optimism
2022-12-15,Synthetix,1037,Optimism
2022-12-15,Uniswap,53226,Optimism
2022-12-15,Velodrome,14910,Optimism
2022-12-15,WOOFi,8,Optimism
2022-12-15,Balancer,4477,Polygon
2022-12-15,Curve,722,Polygon
2022-12-15,DODO,6515,Polygon
2022-12-15,Fraxswap,220,Polygon
2022-12-15,KyberSwap,7577,Polygon
2022-12-15,QuickSwap,50703,Polygon
2022-12-15,Sushiswap,14535,Polygon
2022-12-15,Uniswap,46890,Polygon
2022-12-15,WOOFi,445,Polygon
2022-12-14,Curve,646,Avalanche
2022-12-14,Fraxswap,23,Avalanche
2022-12-14,GMX,955,Avalanche
2022-12-14,Hashflow,1637,Avalanche
2022-12-14,KyberSwap,3748,Avalanche
2022-12-14,Pangolin,4460,Avalanche
2022-12-14,Platypus,1253,Avalanche
2022-12-14,Sushiswap,785,Avalanche
2022-12-14,Trader Joe,35092,Avalanche
2022-12-14,WOOFi,888,Avalanche
2022-12-14,Balancer,1038,Ethereum
2022-12-14,Curve,1811,Ethereum
2022-12-14,DODO,361,Ethereum
2022-12-14,Fraxswap,194,Ethereum
2022-12-14,Hashflow,313,Ethereum
2022-12-14,KyberSwap,341,Ethereum
2022-12-14,PancakeSwap,185,Ethereum
2022-12-14,Shibaswap,1112,Ethereum
2022-12-14,Sushiswap,5427,Ethereum
2022-12-14,Synthetix,55,Ethereum
2022-12-14,Uniswap,96183,Ethereum
2022-12-14,Beethoven X,2092,Optimism
2022-12-14,Curve,1918,Optimism
2022-12-14,Fraxswap,37,Optimism
2022-12-14,KyberSwap,1314,Optimism
2022-12-14,Sushiswap,359,Optimism
2022-12-14,Synthetix,1317,Optimism
2022-12-14,Uniswap,70833,Optimism
2022-12-14,Velodrome,20939,Optimism
2022-12-14,WOOFi,17,Optimism
2022-12-14,Balancer,4404,Polygon
2022-12-14,Curve,1129,Polygon
2022-12-14,DODO,6536,Polygon
2022-12-14,Fraxswap,316,Polygon
2022-12-14,KyberSwap,8463,Polygon
2022-12-14,QuickSwap,53732,Polygon
2022-12-14,Sushiswap,25082,Polygon
2022-12-14,Uniswap,49268,Polygon
2022-12-14,WOOFi,415,Polygon
2022-12-13,Curve,953,Avalanche
2022-12-13,Fraxswap,58,Avalanche
2022-12-13,GMX,1028,Avalanche
2022-12-13,Hashflow,3009,Avalanche
2022-12-13,KyberSwap,4859,Avalanche
2022-12-13,Pangolin,5555,Avalanche
2022-12-13,Platypus,1649,Avalanche
2022-12-13,Sushiswap,877,Avalanche
2022-12-13,Trader Joe,16616,Avalanche
2022-12-13,WOOFi,964,Avalanche
2022-12-13,Balancer,1601,Ethereum
2022-12-13,Curve,2721,Ethereum
2022-12-13,DODO,379,Ethereum
2022-12-13,Fraxswap,202,Ethereum
2022-12-13,Hashflow,507,Ethereum
2022-12-13,KyberSwap,375,Ethereum
2022-12-13,PancakeSwap,223,Ethereum
2022-12-13,Shibaswap,980,Ethereum
2022-12-13,Sushiswap,6154,Ethereum
2022-12-13,Synthetix,52,Ethereum
2022-12-13,Uniswap,109629,Ethereum
2022-12-13,Beethoven X,2311,Optimism
2022-12-13,Curve,1566,Optimism
2022-12-13,Fraxswap,58,Optimism
2022-12-13,KyberSwap,1573,Optimism
2022-12-13,Sushiswap,316,Optimism
2022-12-13,Synthetix,1181,Optimism
2022-12-13,Uniswap,65863,Optimism
2022-12-13,Velodrome,18818,Optimism
2022-12-13,WOOFi,10,Optimism
2022-12-13,Balancer,5276,Polygon
2022-12-13,Curve,1208,Polygon
2022-12-13,DODO,7982,Polygon
2022-12-13,Fraxswap,427,Polygon
2022-12-13,KyberSwap,9220,Polygon
2022-12-13,QuickSwap,56795,Polygon
2022-12-13,Sushiswap,49468,Polygon
2022-12-13,Uniswap,57807,Polygon
2022-12-13,WOOFi,647,Polygon
2022-12-12,Curve,1155,Avalanche
2022-12-12,Fraxswap,31,Avalanche
2022-12-12,GMX,531,Avalanche
2022-12-12,Hashflow,1067,Avalanche
2022-12-12,KyberSwap,4232,Avalanche
2022-12-12,Pangolin,4289,Avalanche
2022-12-12,Platypus,1481,Avalanche
2022-12-12,Sushiswap,679,Avalanche
2022-12-12,Trader Joe,14517,Avalanche
2022-12-12,WOOFi,908,Avalanche
2022-12-12,Balancer,1111,Ethereum
2022-12-12,Curve,1952,Ethereum
2022-12-12,DODO,240,Ethereum
2022-12-12,Fraxswap,240,Ethereum
2022-12-12,Hashflow,336,Ethereum
2022-12-12,KyberSwap,308,Ethereum
2022-12-12,PancakeSwap,165,Ethereum
2022-12-12,Shibaswap,1109,Ethereum
2022-12-12,Sushiswap,5512,Ethereum
2022-12-12,Synthetix,23,Ethereum
2022-12-12,Uniswap,103189,Ethereum
2022-12-12,Beethoven X,1753,Optimism
2022-12-12,Curve,1366,Optimism
2022-12-12,Fraxswap,44,Optimism
2022-12-12,KyberSwap,1087,Optimism
2022-12-12,Sushiswap,504,Optimism
2022-12-12,Synthetix,917,Optimism
2022-12-12,Uniswap,50815,Optimism
2022-12-12,Velodrome,13436,Optimism
2022-12-12,WOOFi,18,Optimism
2022-12-12,Balancer,5286,Polygon
2022-12-12,Curve,1103,Polygon
2022-12-12,DODO,7232,Polygon
2022-12-12,Fraxswap,425,Polygon
2022-12-12,KyberSwap,6766,Polygon
2022-12-12,QuickSwap,59153,Polygon
2022-12-12,Sushiswap,10349,Polygon
2022-12-12,Uniswap,46940,Polygon
2022-12-12,WOOFi,468,Polygon
2022-12-11,Curve,671,Avalanche
2022-12-11,Fraxswap,26,Avalanche
2022-12-11,GMX,299,Avalanche
2022-12-11,Hashflow,947,Avalanche
2022-12-11,KyberSwap,3694,Avalanche
2022-12-11,Pangolin,3468,Avalanche
2022-12-11,Platypus,927,Avalanche
2022-12-11,Sushiswap,419,Avalanche
2022-12-11,Trader Joe,10617,Avalanche
2022-12-11,WOOFi,467,Avalanche
2022-12-11,Balancer,667,Ethereum
2022-12-11,Curve,1145,Ethereum
2022-12-11,DODO,128,Ethereum
2022-12-11,Fraxswap,207,Ethereum
2022-12-11,Hashflow,264,Ethereum
2022-12-11,KyberSwap,192,Ethereum
2022-12-11,PancakeSwap,107,Ethereum
2022-12-11,Shibaswap,643,Ethereum
2022-12-11,Sushiswap,4365,Ethereum
2022-12-11,Synthetix,21,Ethereum
2022-12-11,Uniswap,84290,Ethereum
2022-12-11,Beethoven X,1697,Optimism
2022-12-11,Curve,1784,Optimism
2022-12-11,Fraxswap,97,Optimism
2022-12-11,KyberSwap,1037,Optimism
2022-12-11,Sushiswap,418,Optimism
2022-12-11,Synthetix,1313,Optimism
2022-12-11,Uniswap,47781,Optimism
2022-12-11,Velodrome,10973,Optimism
2022-12-11,WOOFi,1,Optimism
2022-12-11,Balancer,3075,Polygon
2022-12-11,Curve,818,Polygon
2022-12-11,DODO,6393,Polygon
2022-12-11,Fraxswap,4492,Polygon
2022-12-11,KyberSwap,4891,Polygon
2022-12-11,QuickSwap,53969,Polygon
2022-12-11,Sushiswap,9339,Polygon
2022-12-11,Uniswap,32333,Polygon
2022-12-11,WOOFi,64,Polygon
2022-12-10,Curve,784,Avalanche
2022-12-10,Fraxswap,22,Avalanche
2022-12-10,GMX,162,Avalanche
2022-12-10,Hashflow,1589,Avalanche
2022-12-10,KyberSwap,4886,Avalanche
2022-12-10,Pangolin,3327,Avalanche
2022-12-10,Platypus,1406,Avalanche
2022-12-10,Sushiswap,577,Avalanche
2022-12-10,Trader Joe,13406,Avalanche
2022-12-10,WOOFi,462,Avalanche
2022-12-10,Balancer,612,Ethereum
2022-12-10,Curve,937,Ethereum
2022-12-10,DODO,135,Ethereum
2022-12-10,Fraxswap,114,Ethereum
2022-12-10,Hashflow,265,Ethereum
2022-12-10,KyberSwap,199,Ethereum
2022-12-10,PancakeSwap,99,Ethereum
2022-12-10,Shibaswap,822,Ethereum
2022-12-10,Sushiswap,4891,Ethereum
2022-12-10,Synthetix,3,Ethereum
2022-12-10,Uniswap,82624,Ethereum
2022-12-10,Beethoven X,1854,Optimism
2022-12-10,Curve,1956,Optimism
2022-12-10,Fraxswap,94,Optimism
2022-12-10,KyberSwap,973,Optimism
2022-12-10,Sushiswap,652,Optimism
2022-12-10,Synthetix,1280,Optimism
2022-12-10,Uniswap,46659,Optimism
2022-12-10,Velodrome,13663,Optimism
2022-12-10,WOOFi,1,Optimism
2022-12-10,Balancer,3198,Polygon
2022-12-10,Curve,911,Polygon
2022-12-10,DODO,6526,Polygon
2022-12-10,Fraxswap,3083,Polygon
2022-12-10,KyberSwap,4426,Polygon
2022-12-10,QuickSwap,50218,Polygon
2022-12-10,Sushiswap,8608,Polygon
2022-12-10,Uniswap,30448,Polygon
2022-12-10,WOOFi,53,Polygon
2022-12-09,Curve,672,Avalanche
2022-12-09,Fraxswap,12,Avalanche
2022-12-09,GMX,330,Avalanche
2022-12-09,Hashflow,610,Avalanche
2022-12-09,KyberSwap,3045,Avalanche
2022-12-09,Pangolin,3597,Avalanche
2022-12-09,Platypus,970,Avalanche
2022-12-09,Sushiswap,625,Avalanche
