Date,DEX,Values,Blockchain
2022-05-20,Uniswap,25552,Ethereum
2022-05-20,Curve,202,Optimism
2022-05-20,Sushiswap,18,Optimism
2022-05-20,Synthetix,203,Optimism
2022-05-20,Uniswap,1731,Optimism
2022-05-20,Balancer,3902,Polygon
2022-05-20,Curve,713,Polygon
2022-05-20,DODO,2363,Polygon
2022-05-20,KyberSwap,3555,Polygon
2022-05-20,QuickSwap,23592,Polygon
2022-05-20,Sushiswap,6322,Polygon
2022-05-20,Uniswap,12861,Polygon
2022-05-19,Curve,437,Avalanche
2022-05-19,GMX,145,Avalanche
2022-05-19,Hashflow,85,Avalanche
2022-05-19,KyberSwap,289,Avalanche
2022-05-19,Pangolin,2861,Avalanche
2022-05-19,Platypus,671,Avalanche
2022-05-19,Sushiswap,1002,Avalanche
2022-05-19,Trader Joe,13924,Avalanche
2022-05-19,WOOFi,186,Avalanche
2022-05-19,Balancer,805,Ethereum
2022-05-19,Curve,1202,Ethereum
2022-05-19,DODO,76,Ethereum
2022-05-19,Fraxswap,17,Ethereum
2022-05-19,Hashflow,85,Ethereum
2022-05-19,KyberSwap,101,Ethereum
2022-05-19,Shibaswap,761,Ethereum
2022-05-19,Sushiswap,3816,Ethereum
2022-05-19,Synthetix,19,Ethereum
2022-05-19,Uniswap,28858,Ethereum
2022-05-19,Curve,232,Optimism
2022-05-19,Sushiswap,14,Optimism
2022-05-19,Synthetix,154,Optimism
2022-05-19,Uniswap,2140,Optimism
2022-05-19,Balancer,3989,Polygon
2022-05-19,Curve,689,Polygon
2022-05-19,DODO,2348,Polygon
2022-05-19,KyberSwap,3286,Polygon
2022-05-19,QuickSwap,23567,Polygon
2022-05-19,Sushiswap,6468,Polygon
2022-05-19,Uniswap,13266,Polygon
2022-05-18,Curve,518,Avalanche
2022-05-18,GMX,125,Avalanche
2022-05-18,Hashflow,85,Avalanche
2022-05-18,KyberSwap,289,Avalanche
2022-05-18,Pangolin,3013,Avalanche
2022-05-18,Platypus,706,Avalanche
2022-05-18,Sushiswap,1073,Avalanche
2022-05-18,Trader Joe,15801,Avalanche
2022-05-18,WOOFi,239,Avalanche
2022-05-18,Balancer,716,Ethereum
2022-05-18,Curve,1000,Ethereum
2022-05-18,DODO,50,Ethereum
2022-05-18,Fraxswap,16,Ethereum
2022-05-18,Hashflow,71,Ethereum
2022-05-18,KyberSwap,104,Ethereum
2022-05-18,Shibaswap,759,Ethereum
2022-05-18,Sushiswap,3879,Ethereum
2022-05-18,Synthetix,23,Ethereum
2022-05-18,Uniswap,26740,Ethereum
2022-05-18,Curve,232,Optimism
2022-05-18,Sushiswap,17,Optimism
2022-05-18,Synthetix,161,Optimism
2022-05-18,Uniswap,2116,Optimism
2022-05-18,Balancer,4029,Polygon
2022-05-18,Curve,644,Polygon
2022-05-18,DODO,2146,Polygon
2022-05-18,KyberSwap,3402,Polygon
2022-05-18,QuickSwap,24762,Polygon
2022-05-18,Sushiswap,5857,Polygon
2022-05-18,Uniswap,13262,Polygon
2022-05-17,Curve,475,Avalanche
2022-05-17,GMX,190,Avalanche
2022-05-17,Hashflow,84,Avalanche
2022-05-17,KyberSwap,298,Avalanche
2022-05-17,Pangolin,3044,Avalanche
2022-05-17,Platypus,647,Avalanche
2022-05-17,Sushiswap,1002,Avalanche
2022-05-17,Trader Joe,15202,Avalanche
2022-05-17,WOOFi,162,Avalanche
2022-05-17,Balancer,742,Ethereum
2022-05-17,Curve,857,Ethereum
2022-05-17,DODO,59,Ethereum
2022-05-17,Fraxswap,12,Ethereum
2022-05-17,Hashflow,35,Ethereum
2022-05-17,KyberSwap,78,Ethereum
2022-05-17,Shibaswap,749,Ethereum
2022-05-17,Sushiswap,3678,Ethereum
2022-05-17,Synthetix,12,Ethereum
2022-05-17,Uniswap,26099,Ethereum
2022-05-17,Curve,184,Optimism
2022-05-17,Sushiswap,10,Optimism
2022-05-17,Synthetix,117,Optimism
2022-05-17,Uniswap,1379,Optimism
2022-05-17,Balancer,4158,Polygon
2022-05-17,Curve,634,Polygon
2022-05-17,DODO,2241,Polygon
2022-05-17,KyberSwap,3463,Polygon
2022-05-17,QuickSwap,25236,Polygon
2022-05-17,Sushiswap,5321,Polygon
2022-05-17,Uniswap,13176,Polygon
2022-05-16,Curve,485,Avalanche
2022-05-16,GMX,136,Avalanche
2022-05-16,Hashflow,75,Avalanche
2022-05-16,KyberSwap,318,Avalanche
2022-05-16,Pangolin,3569,Avalanche
2022-05-16,Platypus,733,Avalanche
2022-05-16,Sushiswap,983,Avalanche
2022-05-16,Trader Joe,16681,Avalanche
2022-05-16,WOOFi,183,Avalanche
2022-05-16,Balancer,681,Ethereum
2022-05-16,Curve,1191,Ethereum
2022-05-16,DODO,61,Ethereum
2022-05-16,Fraxswap,18,Ethereum
2022-05-16,Hashflow,43,Ethereum
2022-05-16,KyberSwap,96,Ethereum
2022-05-16,Shibaswap,794,Ethereum
2022-05-16,Sushiswap,4317,Ethereum
2022-05-16,Synthetix,29,Ethereum
2022-05-16,Uniswap,30143,Ethereum
2022-05-16,Curve,183,Optimism
2022-05-16,Sushiswap,11,Optimism
2022-05-16,Synthetix,130,Optimism
2022-05-16,Uniswap,2164,Optimism
2022-05-16,Balancer,4496,Polygon
2022-05-16,Curve,841,Polygon
2022-05-16,DODO,2396,Polygon
2022-05-16,KyberSwap,3431,Polygon
2022-05-16,QuickSwap,35294,Polygon
2022-05-16,Sushiswap,5667,Polygon
2022-05-16,Uniswap,14686,Polygon
2022-05-15,Curve,527,Avalanche
2022-05-15,GMX,138,Avalanche
2022-05-15,Hashflow,89,Avalanche
2022-05-15,KyberSwap,285,Avalanche
2022-05-15,Pangolin,3535,Avalanche
2022-05-15,Platypus,622,Avalanche
2022-05-15,Sushiswap,918,Avalanche
2022-05-15,Trader Joe,17054,Avalanche
2022-05-15,WOOFi,97,Avalanche
2022-05-15,Balancer,684,Ethereum
2022-05-15,Curve,1119,Ethereum
2022-05-15,DODO,59,Ethereum
2022-05-15,Hashflow,38,Ethereum
2022-05-15,KyberSwap,101,Ethereum
2022-05-15,Shibaswap,715,Ethereum
2022-05-15,Sushiswap,5260,Ethereum
2022-05-15,Synthetix,26,Ethereum
2022-05-15,Uniswap,33874,Ethereum
2022-05-15,Curve,197,Optimism
2022-05-15,Sushiswap,7,Optimism
2022-05-15,Synthetix,153,Optimism
2022-05-15,Uniswap,2035,Optimism
2022-05-15,Balancer,3987,Polygon
2022-05-15,Curve,681,Polygon
2022-05-15,DODO,2565,Polygon
2022-05-15,KyberSwap,2882,Polygon
2022-05-15,QuickSwap,20696,Polygon
2022-05-15,Sushiswap,4817,Polygon
2022-05-15,Uniswap,11749,Polygon
2022-05-14,Curve,564,Avalanche
2022-05-14,GMX,121,Avalanche
2022-05-14,Hashflow,82,Avalanche
2022-05-14,KyberSwap,372,Avalanche
2022-05-14,Pangolin,4124,Avalanche
2022-05-14,Platypus,655,Avalanche
2022-05-14,Sushiswap,1007,Avalanche
2022-05-14,Trader Joe,20113,Avalanche
2022-05-14,WOOFi,121,Avalanche
2022-05-14,Balancer,696,Ethereum
2022-05-14,Curve,1331,Ethereum
2022-05-14,DODO,74,Ethereum
2022-05-14,Hashflow,76,Ethereum
2022-05-14,KyberSwap,125,Ethereum
2022-05-14,Shibaswap,915,Ethereum
2022-05-14,Sushiswap,5827,Ethereum
2022-05-14,Synthetix,3,Ethereum
2022-05-14,Uniswap,37546,Ethereum
2022-05-14,Curve,173,Optimism
2022-05-14,Sushiswap,13,Optimism
2022-05-14,Synthetix,160,Optimism
2022-05-14,Uniswap,1636,Optimism
2022-05-14,Balancer,6597,Polygon
2022-05-14,Curve,894,Polygon
2022-05-14,DODO,2637,Polygon
2022-05-14,KyberSwap,3845,Polygon
2022-05-14,QuickSwap,25008,Polygon
2022-05-14,Sushiswap,6990,Polygon
2022-05-14,Uniswap,14805,Polygon
2022-05-13,Curve,912,Avalanche
2022-05-13,GMX,218,Avalanche
2022-05-13,Hashflow,122,Avalanche
2022-05-13,KyberSwap,554,Avalanche
2022-05-13,Pangolin,5156,Avalanche
2022-05-13,Platypus,945,Avalanche
2022-05-13,Sushiswap,1214,Avalanche
2022-05-13,Trader Joe,26277,Avalanche
2022-05-13,WOOFi,108,Avalanche
2022-05-13,Balancer,881,Ethereum
2022-05-13,Curve,2047,Ethereum
2022-05-13,DODO,61,Ethereum
2022-05-13,Hashflow,60,Ethereum
2022-05-13,KyberSwap,138,Ethereum
2022-05-13,Shibaswap,995,Ethereum
2022-05-13,Sushiswap,5233,Ethereum
2022-05-13,Synthetix,20,Ethereum
2022-05-13,Uniswap,33971,Ethereum
2022-05-13,Curve,182,Optimism
2022-05-13,Sushiswap,5,Optimism
2022-05-13,Synthetix,173,Optimism
2022-05-13,Uniswap,1391,Optimism
2022-05-13,Balancer,6687,Polygon
2022-05-13,Curve,948,Polygon
2022-05-13,DODO,2905,Polygon
2022-05-13,KyberSwap,4108,Polygon
2022-05-13,QuickSwap,31655,Polygon
2022-05-13,Sushiswap,8232,Polygon
2022-05-13,Uniswap,15426,Polygon
2022-05-12,Curve,1545,Avalanche
2022-05-12,GMX,324,Avalanche
2022-05-12,Hashflow,127,Avalanche
2022-05-12,KyberSwap,835,Avalanche
2022-05-12,Pangolin,5420,Avalanche
2022-05-12,Platypus,1583,Avalanche
2022-05-12,Sushiswap,1683,Avalanche
2022-05-12,Trader Joe,25771,Avalanche
2022-05-12,WOOFi,32,Avalanche
2022-05-12,Balancer,1242,Ethereum
2022-05-12,Curve,3144,Ethereum
2022-05-12,DODO,126,Ethereum
2022-05-12,Hashflow,161,Ethereum
2022-05-12,KyberSwap,145,Ethereum
2022-05-12,Shibaswap,931,Ethereum
2022-05-12,Sushiswap,5433,Ethereum
2022-05-12,Synthetix,43,Ethereum
2022-05-12,Uniswap,29627,Ethereum
2022-05-12,Curve,197,Optimism
2022-05-12,Sushiswap,1,Optimism
2022-05-12,Synthetix,129,Optimism
2022-05-12,Uniswap,1610,Optimism
2022-05-12,Balancer,7120,Polygon
2022-05-12,Curve,1447,Polygon
2022-05-12,DODO,1928,Polygon
2022-05-12,KyberSwap,4117,Polygon
2022-05-12,QuickSwap,36052,Polygon
2022-05-12,Sushiswap,9305,Polygon
2022-05-12,Uniswap,15035,Polygon
2022-05-11,Curve,1327,Avalanche
2022-05-11,GMX,489,Avalanche
2022-05-11,Hashflow,195,Avalanche
2022-05-11,KyberSwap,747,Avalanche
2022-05-11,Pangolin,5397,Avalanche
2022-05-11,Platypus,1431,Avalanche
2022-05-11,Sushiswap,1741,Avalanche
2022-05-11,Trader Joe,26124,Avalanche
2022-05-11,WOOFi,110,Avalanche
2022-05-11,Balancer,1090,Ethereum
2022-05-11,Curve,3006,Ethereum
2022-05-11,DODO,124,Ethereum
2022-05-11,Hashflow,235,Ethereum
2022-05-11,KyberSwap,130,Ethereum
2022-05-11,Shibaswap,947,Ethereum
2022-05-11,Sushiswap,5640,Ethereum
2022-05-11,Synthetix,13,Ethereum
2022-05-11,Uniswap,30746,Ethereum
2022-05-11,Curve,195,Optimism
2022-05-11,Synthetix,244,Optimism
2022-05-11,Uniswap,1800,Optimism
2022-05-11,Balancer,6113,Polygon
2022-05-11,Curve,1028,Polygon
2022-05-11,DODO,2974,Polygon
2022-05-11,KyberSwap,4182,Polygon
2022-05-11,QuickSwap,36012,Polygon
2022-05-11,Sushiswap,9079,Polygon
2022-05-11,Uniswap,14983,Polygon
2022-05-10,Curve,975,Avalanche
2022-05-10,GMX,322,Avalanche
2022-05-10,Hashflow,173,Avalanche
2022-05-10,KyberSwap,578,Avalanche
2022-05-10,Pangolin,4251,Avalanche
2022-05-10,Platypus,924,Avalanche
2022-05-10,Sushiswap,1140,Avalanche
2022-05-10,Trader Joe,23623,Avalanche
2022-05-10,WOOFi,82,Avalanche
2022-05-10,Balancer,940,Ethereum
2022-05-10,Curve,2296,Ethereum
2022-05-10,DODO,123,Ethereum
2022-05-10,Hashflow,154,Ethereum
2022-05-10,KyberSwap,102,Ethereum
2022-05-10,Shibaswap,903,Ethereum
2022-05-10,Sushiswap,4653,Ethereum
2022-05-10,Synthetix,17,Ethereum
2022-05-10,Uniswap,31521,Ethereum
2022-05-10,Curve,205,Optimism
2022-05-10,Synthetix,172,Optimism
2022-05-10,Uniswap,1848,Optimism
2022-05-10,Balancer,5458,Polygon
2022-05-10,Curve,1214,Polygon
2022-05-10,DODO,3741,Polygon
2022-05-10,KyberSwap,4903,Polygon
2022-05-10,QuickSwap,33556,Polygon
2022-05-10,Sushiswap,6452,Polygon
2022-05-10,Uniswap,15367,Polygon
2022-05-09,Curve,1072,Avalanche
2022-05-09,GMX,349,Avalanche
2022-05-09,Hashflow,209,Avalanche
2022-05-09,KyberSwap,556,Avalanche
2022-05-09,Pangolin,4426,Avalanche
2022-05-09,Platypus,1204,Avalanche
2022-05-09,Sushiswap,1322,Avalanche
2022-05-09,Trader Joe,24469,Avalanche
2022-05-09,WOOFi,99,Avalanche
2022-05-09,Balancer,1177,Ethereum
2022-05-09,Curve,2241,Ethereum
2022-05-09,DODO,125,Ethereum
2022-05-09,Hashflow,161,Ethereum
2022-05-09,KyberSwap,110,Ethereum
2022-05-09,Shibaswap,996,Ethereum
2022-05-09,Sushiswap,5104,Ethereum
2022-05-09,Synthetix,22,Ethereum
2022-05-09,Uniswap,32981,Ethereum
2022-05-09,Curve,256,Optimism
2022-05-09,Synthetix,199,Optimism
2022-05-09,Uniswap,2131,Optimism
2022-05-09,Balancer,5077,Polygon
2022-05-09,Curve,853,Polygon
2022-05-09,DODO,3888,Polygon
2022-05-09,KyberSwap,4437,Polygon
2022-05-09,QuickSwap,44783,Polygon
2022-05-09,Sushiswap,8154,Polygon
2022-05-09,Uniswap,15821,Polygon
2022-05-08,Curve,629,Avalanche
2022-05-08,GMX,188,Avalanche
2022-05-08,Hashflow,231,Avalanche
2022-05-08,KyberSwap,422,Avalanche
2022-05-08,Pangolin,3583,Avalanche
2022-05-08,Platypus,848,Avalanche
2022-05-08,Sushiswap,843,Avalanche
2022-05-08,Trader Joe,21662,Avalanche
2022-05-08,WOOFi,156,Avalanche
2022-05-08,Balancer,718,Ethereum
2022-05-08,Curve,1249,Ethereum
2022-05-08,DODO,100,Ethereum
2022-05-08,Hashflow,107,Ethereum
2022-05-08,KyberSwap,91,Ethereum
2022-05-08,Shibaswap,854,Ethereum
2022-05-08,Sushiswap,4021,Ethereum
2022-05-08,Synthetix,14,Ethereum
2022-05-08,Uniswap,29817,Ethereum
2022-05-08,Curve,276,Optimism
2022-05-08,Synthetix,307,Optimism
2022-05-08,Uniswap,2462,Optimism
2022-05-08,Balancer,3948,Polygon
2022-05-08,Curve,594,Polygon
2022-05-08,DODO,3092,Polygon
2022-05-08,KyberSwap,6559,Polygon
2022-05-08,QuickSwap,23363,Polygon
2022-05-08,Sushiswap,6171,Polygon
2022-05-08,Uniswap,14019,Polygon
2022-05-07,Curve,514,Avalanche
2022-05-07,GMX,136,Avalanche
2022-05-07,Hashflow,265,Avalanche
2022-05-07,KyberSwap,308,Avalanche
2022-05-07,Pangolin,3714,Avalanche
2022-05-07,Platypus,690,Avalanche
2022-05-07,Sushiswap,772,Avalanche
2022-05-07,Trader Joe,20951,Avalanche
2022-05-07,WOOFi,116,Avalanche
2022-05-07,Balancer,484,Ethereum
2022-05-07,Curve,929,Ethereum
2022-05-07,DODO,60,Ethereum
2022-05-07,Hashflow,71,Ethereum
2022-05-07,KyberSwap,65,Ethereum
2022-05-07,Shibaswap,612,Ethereum
2022-05-07,Sushiswap,3331,Ethereum
2022-05-07,Uniswap,27217,Ethereum
2022-05-07,Curve,223,Optimism
2022-05-07,Synthetix,332,Optimism
2022-05-07,Uniswap,2831,Optimism
2022-05-07,Balancer,3773,Polygon
2022-05-07,Curve,568,Polygon
2022-05-07,DODO,2714,Polygon
2022-05-07,KyberSwap,6053,Polygon
2022-05-07,QuickSwap,23282,Polygon
2022-05-07,Sushiswap,6417,Polygon
2022-05-07,Uniswap,14014,Polygon
2022-05-06,Curve,490,Avalanche
2022-05-06,GMX,133,Avalanche
2022-05-06,Hashflow,169,Avalanche
2022-05-06,KyberSwap,389,Avalanche
2022-05-06,Pangolin,4038,Avalanche
2022-05-06,Platypus,560,Avalanche
2022-05-06,Sushiswap,999,Avalanche
2022-05-06,Trader Joe,24689,Avalanche
2022-05-06,WOOFi,102,Avalanche
2022-05-06,Balancer,521,Ethereum
2022-05-06,Curve,694,Ethereum
2022-05-06,DODO,88,Ethereum
2022-05-06,Hashflow,72,Ethereum
2022-05-06,KyberSwap,57,Ethereum
2022-05-06,Shibaswap,574,Ethereum
2022-05-06,Sushiswap,3792,Ethereum
2022-05-06,Synthetix,14,Ethereum
2022-05-06,Uniswap,29683,Ethereum
2022-05-06,Curve,272,Optimism
2022-05-06,Sushiswap,1,Optimism
2022-05-06,Synthetix,381,Optimism
2022-05-06,Uniswap,2413,Optimism
2022-05-06,Balancer,4151,Polygon
2022-05-06,Curve,543,Polygon
2022-05-06,DODO,2679,Polygon
2022-05-06,KyberSwap,6552,Polygon
2022-05-06,QuickSwap,23265,Polygon
2022-05-06,Sushiswap,5807,Polygon
2022-05-06,Uniswap,15280,Polygon
2022-05-05,Curve,443,Avalanche
2022-05-05,GMX,152,Avalanche
2022-05-05,Hashflow,109,Avalanche
2022-05-05,KyberSwap,353,Avalanche
2022-05-05,Pangolin,3057,Avalanche
2022-05-05,Platypus,594,Avalanche
2022-05-05,Sushiswap,907,Avalanche
2022-05-05,Trader Joe,26233,Avalanche
2022-05-05,WOOFi,124,Avalanche
2022-05-05,Balancer,545,Ethereum
2022-05-05,Curve,699,Ethereum
2022-05-05,DODO,60,Ethereum
2022-05-05,Hashflow,72,Ethereum
2022-05-05,KyberSwap,63,Ethereum
2022-05-05,Shibaswap,615,Ethereum
2022-05-05,Sushiswap,3774,Ethereum
2022-05-05,Synthetix,15,Ethereum
2022-05-05,Uniswap,30588,Ethereum
2022-05-05,Curve,196,Optimism
2022-05-05,Synthetix,359,Optimism
2022-05-05,Uniswap,2583,Optimism
2022-05-05,Balancer,4953,Polygon
2022-05-05,Curve,554,Polygon
2022-05-05,DODO,2796,Polygon
2022-05-05,KyberSwap,7356,Polygon
2022-05-05,QuickSwap,24502,Polygon
2022-05-05,Sushiswap,6414,Polygon
2022-05-05,Uniswap,18404,Polygon
2022-05-04,Curve,626,Avalanche
2022-05-04,GMX,120,Avalanche
2022-05-04,Hashflow,121,Avalanche
2022-05-04,KyberSwap,338,Avalanche
2022-05-04,Pangolin,3030,Avalanche
2022-05-04,Platypus,527,Avalanche
2022-05-04,Sushiswap,872,Avalanche
2022-05-04,Trader Joe,27105,Avalanche
2022-05-04,WOOFi,88,Avalanche
2022-05-04,Balancer,448,Ethereum
2022-05-04,Curve,778,Ethereum
2022-05-04,DODO,53,Ethereum
2022-05-04,Hashflow,80,Ethereum
2022-05-04,KyberSwap,70,Ethereum
2022-05-04,Shibaswap,592,Ethereum
2022-05-04,Sushiswap,3874,Ethereum
2022-05-04,Synthetix,12,Ethereum
2022-05-04,Uniswap,30980,Ethereum
2022-05-04,Curve,240,Optimism
2022-05-04,Sushiswap,1,Optimism
2022-05-04,Synthetix,269,Optimism
2022-05-04,Uniswap,2727,Optimism
2022-05-04,Balancer,4025,Polygon
2022-05-04,Curve,2049,Polygon
2022-05-04,DODO,2502,Polygon
2022-05-04,KyberSwap,4897,Polygon
2022-05-04,QuickSwap,24997,Polygon
2022-05-04,Sushiswap,6052,Polygon
2022-05-04,Uniswap,16376,Polygon
2022-05-03,Curve,887,Avalanche
2022-05-03,GMX,75,Avalanche
2022-05-03,Hashflow,122,Avalanche
2022-05-03,KyberSwap,332,Avalanche
2022-05-03,Pangolin,2953,Avalanche
2022-05-03,Platypus,511,Avalanche
2022-05-03,Sushiswap,916,Avalanche
2022-05-03,Trader Joe,25662,Avalanche
2022-05-03,WOOFi,80,Avalanche
2022-05-03,Balancer,350,Ethereum
2022-05-03,Curve,603,Ethereum
2022-05-03,DODO,24,Ethereum
2022-05-03,Hashflow,52,Ethereum
2022-05-03,KyberSwap,61,Ethereum
2022-05-03,Shibaswap,467,Ethereum
2022-05-03,Sushiswap,3244,Ethereum
2022-05-03,Synthetix,4,Ethereum
2022-05-03,Uniswap,27395,Ethereum
2022-05-03,Curve,129,Optimism
2022-05-03,Synthetix,142,Optimism
2022-05-03,Uniswap,1907,Optimism
2022-05-03,Balancer,3140,Polygon
2022-05-03,Curve,3383,Polygon
2022-05-03,DODO,2165,Polygon
2022-05-03,KyberSwap,4830,Polygon
2022-05-03,QuickSwap,22837,Polygon
2022-05-03,Sushiswap,5450,Polygon
2022-05-03,Uniswap,14806,Polygon
2022-05-02,Curve,665,Avalanche
2022-05-02,GMX,72,Avalanche
2022-05-02,Hashflow,116,Avalanche
2022-05-02,KyberSwap,340,Avalanche
2022-05-02,Pangolin,3066,Avalanche
2022-05-02,Platypus,569,Avalanche
2022-05-02,Sushiswap,909,Avalanche
2022-05-02,Trader Joe,25075,Avalanche
2022-05-02,WOOFi,122,Avalanche
2022-05-02,Balancer,346,Ethereum
2022-05-02,Curve,543,Ethereum
2022-05-02,DODO,48,Ethereum
2022-05-02,Hashflow,72,Ethereum
2022-05-02,KyberSwap,59,Ethereum
2022-05-02,Shibaswap,440,Ethereum
2022-05-02,Sushiswap,3343,Ethereum
2022-05-02,Synthetix,8,Ethereum
2022-05-02,Uniswap,26715,Ethereum
2022-05-02,Curve,179,Optimism
2022-05-02,Synthetix,168,Optimism
2022-05-02,Uniswap,1718,Optimism
2022-05-02,Balancer,3676,Polygon
2022-05-02,Curve,2635,Polygon
2022-05-02,DODO,2347,Polygon
2022-05-02,KyberSwap,6237,Polygon
2022-05-02,QuickSwap,22530,Polygon
2022-05-02,Sushiswap,5918,Polygon
2022-05-02,Uniswap,16471,Polygon
2022-05-01,Curve,780,Avalanche
2022-05-01,GMX,70,Avalanche
2022-05-01,Hashflow,103,Avalanche
2022-05-01,KyberSwap,411,Avalanche
2022-05-01,Pangolin,3151,Avalanche
2022-05-01,Platypus,714,Avalanche
2022-05-01,Sushiswap,983,Avalanche
2022-05-01,Trader Joe,23101,Avalanche
2022-05-01,WOOFi,171,Avalanche
2022-05-01,Balancer,396,Ethereum
2022-05-01,Curve,545,Ethereum
2022-05-01,DODO,34,Ethereum
2022-05-01,Hashflow,77,Ethereum
2022-05-01,KyberSwap,57,Ethereum
2022-05-01,Shibaswap,507,Ethereum
2022-05-01,Sushiswap,3827,Ethereum
2022-05-01,Synthetix,8,Ethereum
2022-05-01,Uniswap,32008,Ethereum
2022-05-01,Curve,151,Optimism
2022-05-01,Synthetix,127,Optimism
2022-05-01,Uniswap,1683,Optimism
2022-05-01,Balancer,4291,Polygon
2022-05-01,Curve,1714,Polygon
2022-05-01,DODO,2403,Polygon
2022-05-01,KyberSwap,5718,Polygon
2022-05-01,QuickSwap,23268,Polygon
2022-05-01,Sushiswap,6273,Polygon
2022-05-01,Uniswap,16718,Polygon
2022-04-30,Curve,806,Avalanche
2022-04-30,GMX,71,Avalanche
2022-04-30,Hashflow,117,Avalanche
2022-04-30,KyberSwap,428,Avalanche
2022-04-30,Pangolin,3292,Avalanche
2022-04-30,Platypus,754,Avalanche
2022-04-30,Sushiswap,1008,Avalanche
2022-04-30,Trader Joe,23783,Avalanche
2022-04-30,WOOFi,142,Avalanche
2022-04-30,Balancer,603,Ethereum
2022-04-30,Curve,796,Ethereum
2022-04-30,DODO,51,Ethereum
2022-04-30,Hashflow,97,Ethereum
2022-04-30,KyberSwap,82,Ethereum
2022-04-30,Shibaswap,654,Ethereum
2022-04-30,Sushiswap,5105,Ethereum
2022-04-30,Synthetix,3,Ethereum
2022-04-30,Uniswap,43403,Ethereum
2022-04-30,Curve,251,Optimism
2022-04-30,Synthetix,194,Optimism
2022-04-30,Uniswap,2551,Optimism
2022-04-30,Balancer,4077,Polygon
2022-04-30,Curve,1340,Polygon
2022-04-30,DODO,2538,Polygon
2022-04-30,KyberSwap,5836,Polygon
2022-04-30,QuickSwap,28948,Polygon
2022-04-30,Sushiswap,7140,Polygon
2022-04-30,Uniswap,16873,Polygon
2022-04-29,Curve,674,Avalanche
2022-04-29,GMX,66,Avalanche
2022-04-29,Hashflow,127,Avalanche
2022-04-29,KyberSwap,406,Avalanche
2022-04-29,Pangolin,3558,Avalanche
2022-04-29,Platypus,744,Avalanche
2022-04-29,Sushiswap,995,Avalanche
2022-04-29,Trader Joe,25029,Avalanche
2022-04-29,WOOFi,144,Avalanche
2022-04-29,Balancer,1832,Ethereum
2022-04-29,Curve,687,Ethereum
2022-04-29,DODO,87,Ethereum
2022-04-29,Hashflow,91,Ethereum
2022-04-29,KyberSwap,91,Ethereum
2022-04-29,Shibaswap,710,Ethereum
2022-04-29,Sushiswap,5073,Ethereum
2022-04-29,Synthetix,9,Ethereum
2022-04-29,Uniswap,44541,Ethereum
2022-04-29,Curve,254,Optimism
2022-04-29,Synthetix,299,Optimism
2022-04-29,Uniswap,2515,Optimism
2022-04-29,Balancer,4141,Polygon
2022-04-29,Curve,1423,Polygon
2022-04-29,DODO,3053,Polygon
2022-04-29,KyberSwap,5985,Polygon
2022-04-29,QuickSwap,29802,Polygon
2022-04-29,Sushiswap,7241,Polygon
2022-04-29,Uniswap,16467,Polygon
2022-04-28,Curve,572,Avalanche
2022-04-28,GMX,54,Avalanche
2022-04-28,Hashflow,124,Avalanche
2022-04-28,KyberSwap,393,Avalanche
2022-04-28,Pangolin,3381,Avalanche
2022-04-28,Platypus,544,Avalanche
2022-04-28,Sushiswap,969,Avalanche
2022-04-28,Trader Joe,25293,Avalanche
2022-04-28,WOOFi,103,Avalanche
2022-04-28,Balancer,1313,Ethereum
2022-04-28,Curve,686,Ethereum
2022-04-28,DODO,63,Ethereum
2022-04-28,Hashflow,51,Ethereum
2022-04-28,KyberSwap,82,Ethereum
2022-04-28,Shibaswap,673,Ethereum
2022-04-28,Sushiswap,4511,Ethereum
2022-04-28,Synthetix,8,Ethereum
2022-04-28,Uniswap,38831,Ethereum
2022-04-28,Curve,144,Optimism
2022-04-28,Synthetix,333,Optimism
2022-04-28,Uniswap,2518,Optimism
2022-04-28,Balancer,3579,Polygon
2022-04-28,Curve,1262,Polygon
2022-04-28,DODO,2875,Polygon
2022-04-28,KyberSwap,6499,Polygon
2022-04-28,QuickSwap,29550,Polygon
2022-04-28,Sushiswap,6901,Polygon
2022-04-28,Uniswap,16132,Polygon
2022-04-27,Curve,509,Avalanche
2022-04-27,GMX,52,Avalanche
2022-04-27,Hashflow,84,Avalanche
2022-04-27,KyberSwap,372,Avalanche
2022-04-27,Pangolin,2824,Avalanche
2022-04-27,Platypus,574,Avalanche
2022-04-27,Sushiswap,963,Avalanche
2022-04-27,Trader Joe,26486,Avalanche
2022-04-27,WOOFi,97,Avalanche
2022-04-27,Balancer,986,Ethereum
2022-04-27,Curve,682,Ethereum
2022-04-27,DODO,65,Ethereum
2022-04-27,Hashflow,71,Ethereum
2022-04-27,KyberSwap,72,Ethereum
2022-04-27,Shibaswap,695,Ethereum
2022-04-27,Sushiswap,4650,Ethereum
2022-04-27,Synthetix,6,Ethereum
2022-04-27,Uniswap,34344,Ethereum
2022-04-27,Curve,145,Optimism
2022-04-27,Synthetix,326,Optimism
