Date,Exchange,Values,Blockchain
2023-09-05,Huobi,919616.565783187,Avalanche
2023-09-05,Binance,1078107223.35487,Ethereum
2023-09-05,Bitfinex,70657448.5123006,Ethereum
2023-09-05,Bitstamp,25629112.2691271,Ethereum
2023-09-05,Bybit,50720215.5062098,Ethereum
2023-09-05,Coinbase,802450751.846307,Ethereum
2023-09-05,Gate.io,42148551.4430658,Ethereum
2023-09-05,Gemini,9438311.30880329,Ethereum
2023-09-05,Huobi,19003976.161227,Ethereum
2023-09-05,Kraken,200417010.83728,Ethereum
2023-09-05,KuCoin,15102998.1018618,Ethereum
2023-09-05,MEXC,20664892.6961836,Ethereum
2023-09-05,OKX,76789223.717705,Ethereum
2023-09-05,Binance,5118849.52329181,Optimism
2023-09-05,Bitfinex,457.493178429,Optimism
2023-09-05,Bybit,3506616.31355199,Optimism
2023-09-05,Coinbase,28134827.937269,Optimism
2023-09-05,Gate.io,586983.083928073,Optimism
2023-09-05,KuCoin,166496.798821031,Optimism
2023-09-05,Binance,38891997.8810786,Polygon
2023-09-05,Bitfinex,602889.93858162,Polygon
2023-09-05,Bybit,1868209.68034384,Polygon
2023-09-05,Gate.io,513230.580707431,Polygon
2023-09-05,Huobi,34056.043593657,Polygon
2023-09-05,MEXC,913478.154734735,Polygon
2023-09-04,Binance,32036776.8604393,Arbitrum
2023-09-04,Bitfinex,2289.681022991,Arbitrum
2023-09-04,Bybit,8399641.18839289,Arbitrum
2023-09-04,Gate.io,6716885.44567043,Arbitrum
2023-09-04,KuCoin,323577.148299364,Arbitrum
2023-09-04,Binance,9164034.63720882,Avalanche
