Date,Marketplace,Values,Blockchain
2022-05-22,Larva Labs,266405.9,Ethereum
2022-05-22,LooksRare,20028837.48,Ethereum
2022-05-22,NFTX,661938.4311,Ethereum
2022-05-22,OpenSea,35616131.05,Ethereum
2022-05-22,Rarible,30768.31465,Ethereum
2022-05-22,X2Y2,19705274.4,Ethereum
2022-05-22,Quix,47710.62,Optimism
2022-05-22,Coral Cube,204652.4189,Solana
2022-05-22,Exchange Art,27899.38539,Solana
2022-05-22,Magic Eden,6669146.83,Solana
2022-05-22,Opensea,205285.5491,Solana
2022-05-22,Solanart,10491.2118,Solana
2022-05-22,Solport,1105.903656,Solana
2022-05-21,Gem,2904711.057,Ethereum
2022-05-21,Larva Labs,242238.96,Ethereum
2022-05-21,LooksRare,7951116.624,Ethereum
2022-05-21,NFTX,595575.0126,Ethereum
2022-05-21,OpenSea,33131573.3,Ethereum
2022-05-21,Rarible,23840.68167,Ethereum
2022-05-21,X2Y2,18122867.0,Ethereum
2022-05-21,Quix,25043.32,Optimism
2022-05-21,Coral Cube,44396.38428,Solana
2022-05-21,Exchange Art,13543.54938,Solana
2022-05-21,Magic Eden,7863817.073,Solana
2022-05-21,Opensea,318472.3921,Solana
2022-05-21,Solanart,14278.03012,Solana
2022-05-21,Solport,7290.875,Solana
2022-05-20,Gem,4484054.234,Ethereum
2022-05-20,Larva Labs,312102.07,Ethereum
2022-05-20,LooksRare,6485036.214,Ethereum
2022-05-20,NFTX,819215.523,Ethereum
2022-05-20,OpenSea,41042624.39,Ethereum
2022-05-20,Rarible,40038.75838,Ethereum
2022-05-20,Sudoswap,12.15,Ethereum
2022-05-20,X2Y2,17604964.17,Ethereum
2022-05-20,Quix,9519.49,Optimism
2022-05-20,Coral Cube,38562.35518,Solana
2022-05-20,Exchange Art,25886.81375,Solana
2022-05-20,Magic Eden,6299565.148,Solana
2022-05-20,Opensea,227216.0108,Solana
2022-05-20,Solanart,4727.074479,Solana
2022-05-20,Solport,521.99875,Solana
2022-05-19,Gem,2318081.666,Ethereum
2022-05-19,Larva Labs,882171.73,Ethereum
2022-05-19,LooksRare,10710147.47,Ethereum
2022-05-19,NFTX,499829.6708,Ethereum
2022-05-19,OpenSea,36346218.44,Ethereum
2022-05-19,Rarible,41551.46783,Ethereum
2022-05-19,X2Y2,15477849.13,Ethereum
2022-05-19,Quix,5391.97,Optimism
2022-05-19,Coral Cube,74698.87963,Solana
2022-05-19,Exchange Art,26350.03017,Solana
2022-05-19,Magic Eden,8545302.605,Solana
2022-05-19,Opensea,499471.3169,Solana
2022-05-19,Solanart,5051.013305,Solana
2022-05-19,Solport,7821.957975,Solana
2022-05-18,Gem,3324290.561,Ethereum
2022-05-18,Larva Labs,686070.72,Ethereum
2022-05-18,LooksRare,15970384.06,Ethereum
2022-05-18,NFTX,199676.8753,Ethereum
2022-05-18,OpenSea,37037988.02,Ethereum
2022-05-18,Rarible,69636.38017,Ethereum
2022-05-18,Sudoswap,3128.11,Ethereum
2022-05-18,X2Y2,22797910.09,Ethereum
2022-05-18,Quix,5937.26,Optimism
2022-05-18,Coral Cube,194420.4661,Solana
2022-05-18,Exchange Art,17458.7325,Solana
2022-05-18,Magic Eden,9847896.363,Solana
2022-05-18,Opensea,1001265.263,Solana
2022-05-18,Solanart,24917.99562,Solana
2022-05-18,Solport,19353.24688,Solana
2022-05-17,Gem,3628899.923,Ethereum
2022-05-17,Larva Labs,457444.3,Ethereum
2022-05-17,LooksRare,14103557.34,Ethereum
2022-05-17,NFTX,180356.6542,Ethereum
2022-05-17,OpenSea,40457636.14,Ethereum
2022-05-17,Rarible,56908.71688,Ethereum
2022-05-17,Sudoswap,5868.11,Ethereum
2022-05-17,X2Y2,19592543.84,Ethereum
2022-05-17,Quix,7074.96,Optimism
2022-05-17,Coral Cube,130628.5515,Solana
2022-05-17,Exchange Art,29390.3464,Solana
2022-05-17,Magic Eden,12003530.26,Solana
2022-05-17,Opensea,1327276.694,Solana
2022-05-17,Solanart,97485.94588,Solana
2022-05-17,Solport,296.4042,Solana
2022-05-16,Gem,1899243.595,Ethereum
2022-05-16,Larva Labs,1130325.93,Ethereum
2022-05-16,LooksRare,17216390.86,Ethereum
2022-05-16,NFTX,183877.638,Ethereum
2022-05-16,OpenSea,32841292.64,Ethereum
2022-05-16,Rarible,93585.20114,Ethereum
2022-05-16,Sudoswap,632.49,Ethereum
2022-05-16,X2Y2,22754300.03,Ethereum
2022-05-16,Quix,3040.01,Optimism
2022-05-16,Coral Cube,91344.98446,Solana
2022-05-16,Exchange Art,17967.74908,Solana
2022-05-16,Magic Eden,17256389.1,Solana
2022-05-16,Opensea,1698168.354,Solana
2022-05-16,Solanart,18800.6578,Solana
2022-05-16,Solport,10716.8362,Solana
2022-05-15,Gem,2970142.474,Ethereum
2022-05-15,Larva Labs,3727565.86,Ethereum
2022-05-15,LooksRare,11087826.49,Ethereum
2022-05-15,NFTX,140240.8744,Ethereum
2022-05-15,OpenSea,32802224.0,Ethereum
2022-05-15,Rarible,106853.9718,Ethereum
2022-05-15,X2Y2,18536789.07,Ethereum
2022-05-15,Quix,3971.27,Optimism
2022-05-15,Coral Cube,25150.84992,Solana
2022-05-15,Exchange Art,13621.80846,Solana
2022-05-15,Magic Eden,9702067.32,Solana
2022-05-15,Opensea,1132823.96,Solana
2022-05-15,Solanart,18821.89623,Solana
2022-05-15,Solport,238.7945417,Solana
2022-05-14,Gem,4076153.408,Ethereum
2022-05-14,Larva Labs,844849.99,Ethereum
2022-05-14,LooksRare,9066827.604,Ethereum
2022-05-14,NFTX,157603.9976,Ethereum
2022-05-14,OpenSea,58738653.62,Ethereum
2022-05-14,Rarible,51487.2742,Ethereum
2022-05-14,Sudoswap,2013.4,Ethereum
2022-05-14,X2Y2,21278724.83,Ethereum
2022-05-14,Quix,4989.15,Optimism
2022-05-14,Coral Cube,13133.95928,Solana
2022-05-14,Exchange Art,9889.057363,Solana
2022-05-14,Magic Eden,8067216.282,Solana
2022-05-14,Opensea,627941.4422,Solana
2022-05-14,Solanart,6347.1546,Solana
2022-05-14,Solport,4602.801688,Solana
2022-05-13,Gem,8272099.496,Ethereum
2022-05-13,Larva Labs,1208969.44,Ethereum
2022-05-13,LooksRare,12285926.57,Ethereum
2022-05-13,NFTX,610048.3907,Ethereum
2022-05-13,OpenSea,68740246.97,Ethereum
2022-05-13,Rarible,34469.01556,Ethereum
2022-05-13,Sudoswap,1139.02,Ethereum
2022-05-13,X2Y2,25715342.17,Ethereum
2022-05-13,Quix,3939.94,Optimism
2022-05-13,Coral Cube,1663.829263,Solana
2022-05-13,Exchange Art,21262.83411,Solana
2022-05-13,Magic Eden,5465081.422,Solana
2022-05-13,Opensea,190051.8029,Solana
2022-05-13,Solanart,11883.14982,Solana
2022-05-13,Solport,191.8338135,Solana
2022-05-12,Gem,4645063.809,Ethereum
2022-05-12,Larva Labs,1833515.54,Ethereum
2022-05-12,LooksRare,24501926.32,Ethereum
2022-05-12,NFTX,509428.6832,Ethereum
2022-05-12,OpenSea,55235628.54,Ethereum
2022-05-12,Rarible,38528.46017,Ethereum
2022-05-12,X2Y2,18623920.46,Ethereum
2022-05-12,Quix,3114.94,Optimism
2022-05-12,Coral Cube,17378.86689,Solana
2022-05-12,Exchange Art,18204.22505,Solana
2022-05-12,Magic Eden,5611560.465,Solana
2022-05-12,Opensea,103315.47,Solana
2022-05-12,Solanart,9030.3675,Solana
2022-05-12,Solport,0.9053,Solana
2022-05-11,Gem,7940017.051,Ethereum
2022-05-11,Larva Labs,1132714.53,Ethereum
2022-05-11,LooksRare,37269470.26,Ethereum
2022-05-11,NFTX,649561.248,Ethereum
2022-05-11,OpenSea,72540217.74,Ethereum
2022-05-11,Rarible,41575.73163,Ethereum
2022-05-11,X2Y2,18910590.58,Ethereum
2022-05-11,Quix,3717.38,Optimism
2022-05-11,Coral Cube,4469.14535,Solana
2022-05-11,Exchange Art,8269.414898,Solana
2022-05-11,Magic Eden,6838952.37,Solana
2022-05-11,Opensea,245903.8516,Solana
2022-05-11,Solanart,15162.12801,Solana
2022-05-11,Solport,909.8051313,Solana
2022-05-10,Gem,14262837.32,Ethereum
2022-05-10,Larva Labs,971369.05,Ethereum
2022-05-10,LooksRare,60290676.02,Ethereum
2022-05-10,NFTX,301040.8807,Ethereum
2022-05-10,OpenSea,126295445.1,Ethereum
2022-05-10,Rarible,45075.63993,Ethereum
2022-05-10,Sudoswap,3256.17,Ethereum
2022-05-10,X2Y2,20392975.81,Ethereum
2022-05-10,Quix,13812.2,Optimism
2022-05-10,Coral Cube,13599.72256,Solana
2022-05-10,Exchange Art,9663.430461,Solana
2022-05-10,Magic Eden,8954721.936,Solana
2022-05-10,Opensea,328020.8605,Solana
2022-05-10,Solanart,25675.74093,Solana
2022-05-10,Solport,14348.46924,Solana
2022-05-09,Gem,5914160.142,Ethereum
2022-05-09,Larva Labs,1506680.83,Ethereum
2022-05-09,LooksRare,71659311.4,Ethereum
2022-05-09,NFTX,799776.2295,Ethereum
2022-05-09,OpenSea,81854184.18,Ethereum
2022-05-09,Rarible,39454.78759,Ethereum
2022-05-09,X2Y2,24950439.95,Ethereum
2022-05-09,Quix,4316.14,Optimism
2022-05-09,Coral Cube,83004.85079,Solana
2022-05-09,Exchange Art,15851.02138,Solana
2022-05-09,Magic Eden,10443103.34,Solana
2022-05-09,Opensea,427539.2949,Solana
2022-05-09,Solanart,14676.48003,Solana
2022-05-09,Solport,25133.33735,Solana
2022-05-08,Gem,5425215.178,Ethereum
2022-05-08,Larva Labs,1010110.04,Ethereum
2022-05-08,LooksRare,44117759.26,Ethereum
2022-05-08,NFTX,274434.3262,Ethereum
2022-05-08,OpenSea,50219288.08,Ethereum
2022-05-08,Rarible,28468.80915,Ethereum
2022-05-08,X2Y2,26519206.85,Ethereum
2022-05-08,Quix,10697.61,Optimism
2022-05-08,Coral Cube,67192.52956,Solana
2022-05-08,Exchange Art,12402.56445,Solana
2022-05-08,Magic Eden,12071107.14,Solana
2022-05-08,Opensea,864294.547,Solana
2022-05-08,Solanart,27247.39212,Solana
2022-05-08,Solport,46.145775,Solana
2022-05-07,Gem,5306338.585,Ethereum
2022-05-07,Larva Labs,519953.56,Ethereum
2022-05-07,LooksRare,81394470.62,Ethereum
2022-05-07,NFTX,225640.9423,Ethereum
2022-05-07,OpenSea,77700343.22,Ethereum
2022-05-07,Rarible,73234.6896,Ethereum
2022-05-07,X2Y2,31569341.82,Ethereum
2022-05-07,Quix,13092.81,Optimism
2022-05-07,Coral Cube,134365.3868,Solana
2022-05-07,Exchange Art,22883.64919,Solana
2022-05-07,Magic Eden,19253983.23,Solana
2022-05-07,Opensea,1514245.91,Solana
2022-05-07,Solanart,13845.53249,Solana
2022-05-07,Solport,452.181625,Solana
2022-05-06,Gem,12335779.71,Ethereum
2022-05-06,Larva Labs,510615.39,Ethereum
2022-05-06,LooksRare,68900401.68,Ethereum
2022-05-06,NFTX,402469.1212,Ethereum
2022-05-06,OpenSea,116541159.4,Ethereum
2022-05-06,Rarible,179698.8279,Ethereum
2022-05-06,Sudoswap,11535.28,Ethereum
2022-05-06,X2Y2,20630479.25,Ethereum
2022-05-06,Quix,9494.23,Optimism
2022-05-06,Coral Cube,47782.90558,Solana
2022-05-06,Exchange Art,35815.02315,Solana
2022-05-06,Magic Eden,16256293.06,Solana
2022-05-06,Opensea,649389.6819,Solana
2022-05-06,Solanart,48609.19529,Solana
2022-05-06,Solport,4238.4447,Solana
2022-05-05,Gem,11437845.18,Ethereum
2022-05-05,Larva Labs,556234.85,Ethereum
2022-05-05,LooksRare,111017047.7,Ethereum
2022-05-05,NFTX,320172.3206,Ethereum
2022-05-05,OpenSea,165002535.6,Ethereum
2022-05-05,Rarible,261205.0791,Ethereum
2022-05-05,Sudoswap,24265.15,Ethereum
2022-05-05,X2Y2,19183737.07,Ethereum
2022-05-05,Quix,12996.18,Optimism
2022-05-05,Coral Cube,14510.60934,Solana
2022-05-05,Exchange Art,38774.43436,Solana
2022-05-05,Magic Eden,15441245.11,Solana
2022-05-05,Opensea,816234.194,Solana
2022-05-05,Solanart,40629.03814,Solana
2022-05-05,Solport,1452.326555,Solana
2022-05-04,Gem,10691033.06,Ethereum
2022-05-04,Larva Labs,1537457.86,Ethereum
2022-05-04,LooksRare,75964805.21,Ethereum
2022-05-04,NFTX,473241.3102,Ethereum
2022-05-04,OpenSea,173571074.4,Ethereum
2022-05-04,Rarible,111553.1392,Ethereum
2022-05-04,Sudoswap,17272.19,Ethereum
2022-05-04,X2Y2,21695045.0,Ethereum
2022-05-04,Quix,24024.28,Optimism
2022-05-04,Coral Cube,1681490.146,Solana
2022-05-04,Exchange Art,68525.09075,Solana
2022-05-04,Magic Eden,23068455.28,Solana
2022-05-04,Opensea,784913.3962,Solana
2022-05-04,Solanart,59741.60854,Solana
2022-05-04,Solport,33066.11026,Solana
2022-05-03,Gem,11386695.38,Ethereum
2022-05-03,Larva Labs,1104317.22,Ethereum
2022-05-03,LooksRare,91736132.75,Ethereum
2022-05-03,NFTX,503732.1439,Ethereum
2022-05-03,OpenSea,156567194.7,Ethereum
2022-05-03,Rarible,44053.75115,Ethereum
2022-05-03,X2Y2,19081593.52,Ethereum
2022-05-03,Quix,35098.26,Optimism
2022-05-03,Coral Cube,85191.96715,Solana
2022-05-03,Exchange Art,11047.376,Solana
2022-05-03,Magic Eden,11244729.4,Solana
2022-05-03,Opensea,761587.9705,Solana
2022-05-03,Solanart,21129.33481,Solana
2022-05-03,Solport,30778.44492,Solana
2022-05-02,Gem,19404798.4,Ethereum
2022-05-02,Larva Labs,1760851.3,Ethereum
2022-05-02,LooksRare,61393225.1,Ethereum
2022-05-02,NFTX,476978.5163,Ethereum
2022-05-02,OpenSea,287587952.6,Ethereum
2022-05-02,Rarible,47175.89152,Ethereum
2022-05-02,X2Y2,16166836.95,Ethereum
2022-05-02,Quix,24659.04,Optimism
2022-05-02,Coral Cube,3483.783045,Solana
2022-05-02,Exchange Art,11461.55858,Solana
2022-05-02,Magic Eden,14009296.19,Solana
2022-05-02,Opensea,539941.1934,Solana
2022-05-02,Solanart,16315.1159,Solana
2022-05-02,Solport,34872.8722,Solana
2022-05-01,Gem,36834328.55,Ethereum
2022-05-01,Larva Labs,927663.74,Ethereum
2022-05-01,LooksRare,62891663.02,Ethereum
2022-05-01,NFTX,219578.775,Ethereum
2022-05-01,OpenSea,464555487.3,Ethereum
2022-05-01,Rarible,37556.11738,Ethereum
2022-05-01,X2Y2,17502579.02,Ethereum
2022-05-01,Quix,15852.62,Optimism
2022-05-01,Coral Cube,12679.38535,Solana
2022-05-01,Exchange Art,6379.648367,Solana
2022-05-01,Magic Eden,9189078.298,Solana
2022-05-01,Opensea,137090.2204,Solana
2022-05-01,Solanart,6031.667546,Solana
2022-05-01,Solport,3900.285024,Solana
2022-04-30,Gem,7728679.175,Ethereum
2022-04-30,Larva Labs,1538575.9,Ethereum
2022-04-30,LooksRare,104680479.6,Ethereum
2022-04-30,NFTX,294308.9299,Ethereum
2022-04-30,OpenSea,98740367.44,Ethereum
2022-04-30,Rarible,253964.5811,Ethereum
2022-04-30,X2Y2,5742563.432,Ethereum
2022-04-30,Quix,34857.11,Optimism
2022-04-30,Coral Cube,107.3326196,Solana
2022-04-30,Exchange Art,8909.608025,Solana
2022-04-30,Magic Eden,12027839.24,Solana
2022-04-30,Opensea,754898.8279,Solana
2022-04-30,Solanart,39741.06296,Solana
2022-04-30,Solport,11685.9656,Solana
2022-04-29,Gem,7991880.18,Ethereum
2022-04-29,Larva Labs,2601675.17,Ethereum
2022-04-29,LooksRare,90686432.19,Ethereum
2022-04-29,NFTX,313188.8179,Ethereum
2022-04-29,OpenSea,106177556.1,Ethereum
2022-04-29,Rarible,88480.85626,Ethereum
2022-04-29,X2Y2,6898025.966,Ethereum
2022-04-29,Quix,44868.71,Optimism
2022-04-29,Coral Cube,6514.055512,Solana
2022-04-29,Exchange Art,25782.01155,Solana
2022-04-29,Magic Eden,27516655.41,Solana
2022-04-29,Opensea,2754028.537,Solana
2022-04-29,Solanart,30071.82501,Solana
2022-04-29,Solport,36095.05729,Solana
2022-04-28,Gem,9301891.555,Ethereum
2022-04-28,Larva Labs,2391109.34,Ethereum
2022-04-28,LooksRare,76926316.46,Ethereum
2022-04-28,NFTX,785600.0146,Ethereum
2022-04-28,OpenSea,104835694.0,Ethereum
2022-04-28,Rarible,55587.20725,Ethereum
2022-04-28,Sudoswap,12028.86,Ethereum
2022-04-28,X2Y2,5270082.916,Ethereum
2022-04-28,Quix,111651.96,Optimism
2022-04-28,Coral Cube,9511.998145,Solana
2022-04-28,Exchange Art,29794.45333,Solana
2022-04-28,Magic Eden,18331627.57,Solana
2022-04-28,Opensea,952354.3827,Solana
2022-04-28,Solanart,15756.06554,Solana
2022-04-28,Solport,199.4813333,Solana
2022-04-27,Gem,8216127.184,Ethereum
2022-04-27,Larva Labs,1539270.84,Ethereum
2022-04-27,LooksRare,72389803.05,Ethereum
2022-04-27,NFTX,436935.5422,Ethereum
2022-04-27,OpenSea,104993781.7,Ethereum
2022-04-27,Rarible,105978.8981,Ethereum
2022-04-27,Sudoswap,2121.62,Ethereum
2022-04-27,X2Y2,4346529.773,Ethereum
2022-04-27,Quix,120118.34,Optimism
2022-04-27,Coral Cube,61744.73796,Solana
2022-04-27,Exchange Art,12084.71237,Solana
2022-04-27,Magic Eden,27978644.98,Solana
2022-04-27,Opensea,915831.5583,Solana
2022-04-27,Solanart,16223.67725,Solana
2022-04-27,Solport,1275.433975,Solana
2022-04-26,Gem,8705291.854,Ethereum
2022-04-26,Larva Labs,2579601.41,Ethereum
2022-04-26,LooksRare,71964980.5,Ethereum
2022-04-26,NFTX,586425.8334,Ethereum
2022-04-26,OpenSea,116180623.3,Ethereum
2022-04-26,Rarible,70211.43134,Ethereum
2022-04-26,Sudoswap,5.67,Ethereum
2022-04-26,X2Y2,5406106.198,Ethereum
2022-04-26,Quix,35996.41,Optimism
2022-04-26,Coral Cube,189486.2982,Solana
2022-04-26,Exchange Art,42079.09343,Solana
2022-04-26,Magic Eden,19382399.89,Solana
2022-04-26,Opensea,66824.77839,Solana
2022-04-26,Solanart,49268.43117,Solana
2022-04-26,Solport,11239.99423,Solana
2022-04-25,Gem,9166026.961,Ethereum
2022-04-25,Larva Labs,2355560.78,Ethereum
2022-04-25,LooksRare,84210999.24,Ethereum
2022-04-25,NFTX,530926.3306,Ethereum
2022-04-25,OpenSea,127101441.0,Ethereum
2022-04-25,Rarible,30551.92734,Ethereum
2022-04-25,Sudoswap,67424.85,Ethereum
2022-04-25,X2Y2,4135637.824,Ethereum
2022-04-25,Quix,6796.86,Optimism
2022-04-25,Exchange Art,20119.0704,Solana
2022-04-25,Magic Eden,11891995.0,Solana
2022-04-25,Opensea,47348.9298,Solana
2022-04-25,Solanart,96842.82,Solana
2022-04-25,Solport,10904.96214,Solana
2022-04-24,Gem,20084101.9,Ethereum
2022-04-24,Larva Labs,1625203.75,Ethereum
2022-04-24,LooksRare,96036889.46,Ethereum
2022-04-24,NFTX,639972.7826,Ethereum
2022-04-24,OpenSea,129228614.5,Ethereum
2022-04-24,Rarible,20828.48369,Ethereum
2022-04-24,X2Y2,4676451.951,Ethereum
2022-04-24,Quix,7941.77,Optimism
2022-04-24,Coral Cube,19.38564517,Solana
2022-04-24,Exchange Art,14712.10837,Solana
2022-04-24,Magic Eden,9529949.288,Solana
2022-04-24,Opensea,75593.55893,Solana
2022-04-24,Solanart,70152.89927,Solana
2022-04-24,Solport,4919.71644,Solana
2022-04-23,Gem,18236609.48,Ethereum
2022-04-23,Larva Labs,2171408.88,Ethereum
2022-04-23,LooksRare,82450442.67,Ethereum
2022-04-23,NFTX,436298.9831,Ethereum
2022-04-23,OpenSea,126367262.3,Ethereum
2022-04-23,Rarible,74995.63286,Ethereum
2022-04-23,X2Y2,5367682.114,Ethereum
2022-04-23,Quix,8502.84,Optimism
2022-04-23,Exchange Art,18372.6724,Solana
2022-04-23,Magic Eden,10260106.84,Solana
2022-04-23,Opensea,135942.6272,Solana
2022-04-23,Solanart,23132.45423,Solana
2022-04-23,Solport,1032.956521,Solana
2022-04-22,Gem,16204493.85,Ethereum
2022-04-22,Larva Labs,4091937.19,Ethereum
2022-04-22,LooksRare,104413882.1,Ethereum
2022-04-22,NFTX,214568.3986,Ethereum
2022-04-22,OpenSea,132644470.4,Ethereum
2022-04-22,Rarible,192903.5291,Ethereum
2022-04-22,X2Y2,5279820.826,Ethereum
2022-04-22,Quix,19066.76,Optimism
2022-04-22,Coral Cube,14148.94373,Solana
2022-04-22,Exchange Art,28886.95241,Solana
2022-04-22,Magic Eden,11664207.13,Solana
2022-04-22,Opensea,55229.74248,Solana
2022-04-22,Solanart,29918.45482,Solana
2022-04-22,Solport,89564.81665,Solana
2022-04-21,Gem,17886963.78,Ethereum
2022-04-21,Larva Labs,2636905.54,Ethereum
2022-04-21,LooksRare,102187694.6,Ethereum
2022-04-21,NFTX,262700.0047,Ethereum
2022-04-21,OpenSea,132104846.9,Ethereum
2022-04-21,Rarible,126858.6686,Ethereum
2022-04-21,X2Y2,4982967.427,Ethereum
2022-04-21,Quix,12471.65,Optimism
2022-04-21,Exchange Art,58008.27825,Solana
2022-04-21,Magic Eden,7252646.758,Solana
2022-04-21,Opensea,29429.7302,Solana
2022-04-21,Solanart,92590.38009,Solana
2022-04-21,Solport,60959.22534,Solana
2022-04-20,Gem,16334442.27,Ethereum
2022-04-20,Larva Labs,4210213.55,Ethereum
2022-04-20,LooksRare,127265153.7,Ethereum
2022-04-20,NFTX,175243.8712,Ethereum
2022-04-20,OpenSea,120685413.3,Ethereum
2022-04-20,Rarible,167017.8042,Ethereum
2022-04-20,X2Y2,4815347.698,Ethereum
2022-04-20,Quix,36706.05,Optimism
2022-04-20,Coral Cube,52.71347591,Solana
2022-04-20,Exchange Art,33772.84054,Solana
2022-04-20,Magic Eden,9121011.207,Solana
2022-04-20,Opensea,67734.13215,Solana
2022-04-20,Solanart,98287.62114,Solana
2022-04-20,Solport,807.4929683,Solana
2022-04-19,Gem,9716721.986,Ethereum
2022-04-19,Larva Labs,1035954.52,Ethereum
2022-04-19,LooksRare,107016349.2,Ethereum
2022-04-19,NFTX,441124.8454,Ethereum
2022-04-19,OpenSea,128023167.6,Ethereum
2022-04-19,Rarible,70137.28527,Ethereum
2022-04-19,X2Y2,4361139.046,Ethereum
2022-04-19,Quix,25839.66,Optimism
2022-04-19,Coral Cube,3101.372809,Solana
2022-04-19,Exchange Art,10716.16798,Solana
2022-04-19,Magic Eden,9867641.755,Solana
2022-04-19,Opensea,39203.41215,Solana
2022-04-19,Solanart,101231.4651,Solana
2022-04-19,Solport,18457.52543,Solana
2022-04-18,Gem,14027630.0,Ethereum
2022-04-18,Larva Labs,1213313.51,Ethereum
2022-04-18,LooksRare,100675462.6,Ethereum
2022-04-18,NFTX,372791.8229,Ethereum
2022-04-18,OpenSea,161217191.3,Ethereum
2022-04-18,Rarible,137468.1374,Ethereum
2022-04-18,X2Y2,4907513.106,Ethereum
2022-04-18,Quix,15195.43,Optimism
2022-04-18,Coral Cube,411.4382763,Solana
2022-04-18,Exchange Art,19287.32293,Solana
2022-04-18,Magic Eden,8857937.557,Solana
2022-04-18,Opensea,100297.6834,Solana
2022-04-18,Solanart,180851.3513,Solana
2022-04-18,Solport,448.4410821,Solana
2022-04-17,Gem,12053174.81,Ethereum
2022-04-17,Larva Labs,1314752.44,Ethereum
2022-04-17,LooksRare,99351077.33,Ethereum
2022-04-17,NFTX,610945.2469,Ethereum
2022-04-17,OpenSea,134668736.1,Ethereum
2022-04-17,Rarible,43462.60525,Ethereum
2022-04-17,X2Y2,5067303.054,Ethereum
2022-04-17,Quix,1754.37,Optimism
2022-04-17,Coral Cube,4153.787646,Solana
2022-04-17,Exchange Art,15332.51093,Solana
2022-04-17,Magic Eden,8987826.71,Solana
2022-04-17,Opensea,94897.86914,Solana
2022-04-17,Solanart,778775.2736,Solana
2022-04-17,Solport,2507.139221,Solana
2022-04-16,Gem,16772320.56,Ethereum
2022-04-16,Larva Labs,1241902.85,Ethereum
2022-04-16,LooksRare,66255624.29,Ethereum
2022-04-16,NFTX,421228.2049,Ethereum
2022-04-16,OpenSea,174262212.7,Ethereum
2022-04-16,Rarible,62242.6364,Ethereum
2022-04-16,X2Y2,3804731.801,Ethereum
2022-04-16,Quix,1095.7,Optimism
2022-04-16,Coral Cube,6099.983174,Solana
2022-04-16,Exchange Art,35724.78037,Solana
2022-04-16,Magic Eden,8568539.497,Solana
2022-04-16,Opensea,39268.23187,Solana
2022-04-16,Solanart,324341.3244,Solana
2022-04-16,Solport,19890.08895,Solana
2022-04-15,Gem,7318773.902,Ethereum
2022-04-15,Larva Labs,1588963.6,Ethereum
2022-04-15,LooksRare,129402144.3,Ethereum
2022-04-15,NFTX,323198.852,Ethereum
2022-04-15,OpenSea,64984586.61,Ethereum
2022-04-15,Rarible,87331.32875,Ethereum
2022-04-15,X2Y2,3233053.64,Ethereum
2022-04-15,Quix,1391.38,Optimism
2022-04-15,Coral Cube,574.773011,Solana
