Date,Blockchain,Values
2021-07-04,Cosmos,4070
2021-07-04,Ethereum,353974
2021-07-04,Gnosis,14193
2021-07-04,NEAR,4128
2021-07-04,Osmosis,4247
2021-07-04,Polygon,87758
2021-07-04,Solana,18294
2021-07-03,Avalanche,1975
2021-07-03,BSC,465089
2021-07-03,Cosmos,4087
2021-07-03,Ethereum,354835
2021-07-03,Gnosis,12643
2021-07-03,NEAR,3757
2021-07-03,Osmosis,4124
2021-07-03,Polygon,83808
2021-07-03,Solana,14363
2021-07-02,Avalanche,1755
2021-07-02,BSC,467756
2021-07-02,Cosmos,4007
2021-07-02,Ethereum,386016
2021-07-02,Gnosis,26061
2021-07-02,NEAR,4257
2021-07-02,Osmosis,4130
2021-07-02,Polygon,84802
2021-07-02,Solana,15557
2021-07-01,Avalanche,1620
2021-07-01,BSC,502092
2021-07-01,Cosmos,4169
2021-07-01,Ethereum,406851
2021-07-01,Gnosis,37385
2021-07-01,NEAR,4277
2021-07-01,Osmosis,4394
2021-07-01,Polygon,93349
2021-07-01,Solana,17677
2021-06-30,Avalanche,1784
2021-06-30,BSC,457923
2021-06-30,Cosmos,4538
2021-06-30,Ethereum,399857
2021-06-30,Gnosis,36769
2021-06-30,NEAR,4097
2021-06-30,Osmosis,4606
2021-06-30,Polygon,89493
2021-06-30,Solana,26070
2021-06-29,Avalanche,2055
2021-06-29,BSC,497039
2021-06-29,Cosmos,5641
2021-06-29,Ethereum,417678
2021-06-29,Gnosis,46365
2021-06-29,NEAR,4117
2021-06-29,Osmosis,4892
2021-06-29,Polygon,104247
2021-06-29,Solana,38868
2021-06-28,Avalanche,1743
2021-06-28,BSC,466362
2021-06-28,Cosmos,5098
2021-06-28,Ethereum,401847
2021-06-28,Gnosis,33952
2021-06-28,NEAR,3778
2021-06-28,Osmosis,4735
2021-06-28,Polygon,88556
2021-06-28,Solana,24108
2021-06-27,Avalanche,1581
2021-06-27,BSC,424312
2021-06-27,Cosmos,4187
2021-06-27,Ethereum,352334
2021-06-27,Gnosis,20120
2021-06-27,NEAR,3585
2021-06-27,Osmosis,4033
2021-06-27,Polygon,82840
2021-06-27,Solana,33250
2021-06-26,Avalanche,1390
2021-06-26,BSC,426552
2021-06-26,Cosmos,3904
2021-06-26,Ethereum,377340
2021-06-26,Gnosis,58431
2021-06-26,NEAR,3303
2021-06-26,Osmosis,3829
2021-06-26,Polygon,74634
2021-06-26,Solana,21901
2021-06-25,Avalanche,1538
2021-06-25,BSC,507947
2021-06-25,Cosmos,5238
2021-06-25,Ethereum,392802
2021-06-25,Gnosis,72347
2021-06-25,NEAR,3851
2021-06-25,Osmosis,4457
2021-06-25,Polygon,86380
2021-06-25,Solana,18025
2021-06-24,Avalanche,1730
2021-06-24,BSC,526441
2021-06-24,Cosmos,5050
2021-06-24,Ethereum,403540
2021-06-24,Gnosis,88564
2021-06-24,NEAR,4926
2021-06-24,Osmosis,4074
2021-06-24,Polygon,88291
2021-06-24,Solana,16963
2021-06-23,Avalanche,1779
2021-06-23,BSC,505648
2021-06-23,Cosmos,4848
2021-06-23,Ethereum,389474
2021-06-23,Gnosis,72649
2021-06-23,NEAR,3924
2021-06-23,Osmosis,3482
2021-06-23,Polygon,90462
2021-06-23,Solana,19300
2021-06-22,Avalanche,2003
2021-06-22,BSC,511107
2021-06-22,Cosmos,4645
2021-06-22,Ethereum,382411
2021-06-22,Gnosis,74103
2021-06-22,NEAR,4222
2021-06-22,Osmosis,2977
2021-06-22,Polygon,90953
2021-06-22,Solana,23937
2021-06-21,Avalanche,2375
2021-06-21,BSC,584535
2021-06-21,Cosmos,4426
2021-06-21,Ethereum,354160
2021-06-21,Gnosis,15305
2021-06-21,NEAR,12996
2021-06-21,Osmosis,2622
2021-06-21,Polygon,91617
2021-06-21,Solana,31303
2021-06-20,Avalanche,2346
2021-06-20,BSC,519869
2021-06-20,Cosmos,4337
2021-06-20,Ethereum,330833
2021-06-20,Gnosis,8827
2021-06-20,NEAR,17296
2021-06-20,Osmosis,2993
2021-06-20,Polygon,83335
2021-06-20,Solana,21871
2021-06-19,Avalanche,2056
2021-06-19,BSC,738406
2021-06-19,Cosmos,3933
2021-06-19,Ethereum,323363
2021-06-19,Gnosis,3352
2021-06-19,NEAR,12332
2021-06-19,Osmosis,2016
2021-06-19,Polygon,84672
2021-06-19,Solana,19442
2021-06-18,Avalanche,2307
2021-06-18,BSC,1009998
2021-06-18,Cosmos,2853
2021-06-18,Ethereum,354764
2021-06-18,Gnosis,3968
2021-06-18,NEAR,14642
2021-06-18,Osmosis,27
2021-06-18,Polygon,94013
2021-06-18,Solana,20591
2021-06-17,Avalanche,2728
2021-06-17,BSC,901282
2021-06-17,Cosmos,3351
2021-06-17,Ethereum,364783
2021-06-17,Gnosis,3444
2021-06-17,NEAR,9910
2021-06-17,Polygon,114122
2021-06-17,Solana,24913
2021-06-16,Avalanche,3024
2021-06-16,BSC,779092
2021-06-16,Cosmos,2908
2021-06-16,Ethereum,383737
2021-06-16,Gnosis,3185
2021-06-16,NEAR,6472
2021-06-16,Polygon,112771
2021-06-16,Solana,23347
2021-06-15,Avalanche,3436
2021-06-15,BSC,734112
2021-06-15,Cosmos,3388
2021-06-15,Ethereum,387180
2021-06-15,Gnosis,4322
2021-06-15,NEAR,4704
2021-06-15,Polygon,107388
2021-06-15,Solana,22895
2021-06-14,Avalanche,3826
2021-06-14,BSC,686176
2021-06-14,Cosmos,3472
2021-06-14,Ethereum,383564
2021-06-14,Gnosis,3195
2021-06-14,NEAR,4114
2021-06-14,Polygon,87268
2021-06-14,Solana,22247
2021-06-13,Avalanche,2593
2021-06-13,BSC,634274
2021-06-13,Cosmos,2812
2021-06-13,Ethereum,402015
2021-06-13,Gnosis,3552
2021-06-13,NEAR,4171
2021-06-13,Polygon,67772
2021-06-13,Solana,25621
2021-06-12,Avalanche,1759
2021-06-12,BSC,572714
2021-06-12,Cosmos,2835
2021-06-12,Ethereum,368373
2021-06-12,Gnosis,3124
2021-06-12,NEAR,4784
2021-06-12,Polygon,65618
2021-06-12,Solana,20152
2021-06-11,Avalanche,2118
2021-06-11,BSC,612326
2021-06-11,Cosmos,2938
2021-06-11,Ethereum,361034
2021-06-11,Gnosis,3769
2021-06-11,NEAR,5656
2021-06-11,Polygon,76578
2021-06-11,Solana,20676
2021-06-10,Avalanche,2361
2021-06-10,BSC,622864
2021-06-10,Cosmos,2920
2021-06-10,Ethereum,379859
2021-06-10,Gnosis,3289
2021-06-10,NEAR,8756
2021-06-10,Polygon,69268
2021-06-10,Solana,22623
2021-06-09,Avalanche,2358
2021-06-09,BSC,651729
2021-06-09,Cosmos,3192
2021-06-09,Ethereum,377570
2021-06-09,Gnosis,4739
2021-06-09,NEAR,9452
2021-06-09,Polygon,62135
2021-06-09,Solana,24126
2021-06-08,Avalanche,2326
2021-06-08,BSC,633498
2021-06-08,Cosmos,3183
2021-06-08,Ethereum,373463
2021-06-08,Gnosis,4741
2021-06-08,NEAR,4916
2021-06-08,Polygon,58334
2021-06-08,Solana,23598
2021-06-07,Avalanche,2683
2021-06-07,BSC,696269
2021-06-07,Cosmos,3389
2021-06-07,Ethereum,407700
2021-06-07,Gnosis,5729
2021-06-07,NEAR,6166
2021-06-07,Polygon,62625
2021-06-07,Solana,26575
2021-06-06,Avalanche,1992
2021-06-06,BSC,684501
2021-06-06,Cosmos,3013
2021-06-06,Ethereum,423390
2021-06-06,Gnosis,4921
2021-06-06,NEAR,8730
2021-06-06,Polygon,46257
2021-06-06,Solana,26312
2021-06-05,Avalanche,2167
2021-06-05,BSC,650089
2021-06-05,Cosmos,3186
2021-06-05,Ethereum,433488
2021-06-05,Gnosis,5431
2021-06-05,NEAR,17608
2021-06-05,Polygon,48329
2021-06-05,Solana,22710
2021-06-04,Avalanche,2512
2021-06-04,BSC,635555
2021-06-04,Cosmos,3354
2021-06-04,Ethereum,455581
2021-06-04,Gnosis,5754
2021-06-04,NEAR,7964
2021-06-04,Polygon,48347
2021-06-04,Solana,32532
2021-06-03,Avalanche,3166
2021-06-03,BSC,693014
2021-06-03,Cosmos,4443
2021-06-03,Ethereum,464364
2021-06-03,Gnosis,6238
2021-06-03,NEAR,5344
2021-06-03,Polygon,52676
2021-06-03,Solana,39263
2021-06-02,Avalanche,4205
2021-06-02,BSC,704790
2021-06-02,Cosmos,4025
2021-06-02,Ethereum,427809
2021-06-02,Gnosis,6565
2021-06-02,NEAR,4550
2021-06-02,Polygon,66837
2021-06-02,Solana,36039
2021-06-01,Avalanche,8365
2021-06-01,BSC,670865
2021-06-01,Cosmos,3994
2021-06-01,Ethereum,409594
2021-06-01,Gnosis,5870
2021-06-01,NEAR,4347
2021-06-01,Polygon,49810
2021-06-01,Solana,41679
2021-05-31,Avalanche,2673
2021-05-31,BSC,645261
2021-05-31,Cosmos,4453
2021-05-31,Ethereum,418988
2021-05-31,Gnosis,5332
2021-05-31,NEAR,6399
2021-05-31,Polygon,44502
2021-05-31,Solana,40343
2021-05-30,Avalanche,2679
2021-05-30,BSC,610939
2021-05-30,Cosmos,3100
2021-05-30,Ethereum,441415
2021-05-30,Gnosis,6430
2021-05-30,NEAR,3325
2021-05-30,Polygon,40141
2021-05-30,Solana,40652
2021-05-29,Avalanche,3287
2021-05-29,BSC,581566
2021-05-29,Cosmos,2947
2021-05-29,Ethereum,428772
2021-05-29,Gnosis,5294
2021-05-29,NEAR,3250
2021-05-29,Polygon,37668
2021-05-29,Solana,28361
2021-05-28,Avalanche,2202
2021-05-28,BSC,683050
2021-05-28,Cosmos,3087
2021-05-28,Ethereum,393292
2021-05-28,Gnosis,5477
2021-05-28,NEAR,2822
2021-05-28,Polygon,41682
2021-05-28,Solana,39270
2021-05-27,Avalanche,2358
2021-05-27,BSC,908522
2021-05-27,Cosmos,3345
2021-05-27,Ethereum,434515
2021-05-27,Gnosis,4805
2021-05-27,NEAR,3262
2021-05-27,Polygon,43212
2021-05-27,Solana,73801
2021-05-26,Avalanche,2662
2021-05-26,BSC,668715
2021-05-26,Cosmos,3907
2021-05-26,Ethereum,414178
2021-05-26,Gnosis,6827
2021-05-26,NEAR,6042
2021-05-26,Polygon,41439
2021-05-26,Solana,52759
2021-05-25,Avalanche,2734
2021-05-25,BSC,627670
2021-05-25,Cosmos,3503
2021-05-25,Ethereum,410330
2021-05-25,Gnosis,5438
2021-05-25,NEAR,2462
2021-05-25,Polygon,37692
2021-05-25,Solana,90947
2021-05-24,Avalanche,3082
2021-05-24,BSC,634264
2021-05-24,Cosmos,3979
2021-05-24,Ethereum,388662
2021-05-24,Gnosis,5247
2021-05-24,NEAR,2666
2021-05-24,Polygon,34969
2021-05-24,Solana,39295
2021-05-23,Avalanche,2698
2021-05-23,BSC,596389
2021-05-23,Cosmos,3753
2021-05-23,Ethereum,350420
2021-05-23,Gnosis,4287
2021-05-23,NEAR,3132
2021-05-23,Polygon,29468
2021-05-23,Solana,42932
2021-05-22,Avalanche,2463
2021-05-22,BSC,630218
2021-05-22,Cosmos,3291
2021-05-22,Ethereum,374244
2021-05-22,Gnosis,4450
2021-05-22,NEAR,4124
2021-05-22,Polygon,28417
2021-05-22,Solana,50510
2021-05-21,Avalanche,3211
2021-05-21,BSC,866331
2021-05-21,Cosmos,4171
2021-05-21,Ethereum,428616
2021-05-21,Gnosis,4952
2021-05-21,NEAR,6060
2021-05-21,Polygon,34134
2021-05-21,Solana,91534
2021-05-20,Avalanche,3513
2021-05-20,BSC,906437
2021-05-20,Cosmos,4266
2021-05-20,Ethereum,457091
2021-05-20,Gnosis,5178
2021-05-20,NEAR,4514
2021-05-20,Polygon,35345
2021-05-20,Solana,72564
2021-05-19,Avalanche,4223
2021-05-19,BSC,879602
2021-05-19,Cosmos,4745
2021-05-19,Ethereum,402163
2021-05-19,Gnosis,3989
2021-05-19,NEAR,10353
2021-05-19,Polygon,37422
2021-05-19,Solana,120719
2021-05-18,Avalanche,4417
2021-05-18,BSC,927615
2021-05-18,Cosmos,4058
2021-05-18,Ethereum,434805
2021-05-18,Gnosis,5441
2021-05-18,NEAR,5727
2021-05-18,Polygon,38529
2021-05-18,Solana,59500
2021-05-17,Avalanche,5192
2021-05-17,BSC,75041
2021-05-17,Cosmos,3723
2021-05-17,Ethereum,456887
2021-05-17,Gnosis,4221
2021-05-17,NEAR,5449
2021-05-17,Polygon,29368
2021-05-17,Solana,53235
2021-05-16,Avalanche,5080
2021-05-16,Cosmos,4075
2021-05-16,Ethereum,449732
2021-05-16,Gnosis,4959
2021-05-16,NEAR,3391
2021-05-16,Polygon,29361
2021-05-16,Solana,43654
2021-05-15,Avalanche,5307
2021-05-15,Cosmos,4953
2021-05-15,Ethereum,472666
2021-05-15,Gnosis,4894
2021-05-15,NEAR,5347
2021-05-15,Polygon,28413
2021-05-15,Solana,40648
2021-05-14,Avalanche,10211
2021-05-14,Cosmos,4466
2021-05-14,Ethereum,503602
2021-05-14,Gnosis,4695
2021-05-14,NEAR,4368
2021-05-14,Polygon,44606
2021-05-14,Solana,51540
2021-05-13,Avalanche,7098
2021-05-13,Cosmos,4176
2021-05-13,Ethereum,517124
2021-05-13,Gnosis,4388
2021-05-13,NEAR,2272
2021-05-13,Polygon,22941
2021-05-13,Solana,47410
2021-05-12,Avalanche,4880
2021-05-12,Cosmos,4530
2021-05-12,Ethereum,450533
2021-05-12,Gnosis,5344
2021-05-12,NEAR,2664
2021-05-12,Polygon,25319
2021-05-12,Solana,73563
2021-05-11,Avalanche,4468
2021-05-11,Cosmos,4425
2021-05-11,Ethereum,464443
2021-05-11,Gnosis,5049
2021-05-11,NEAR,2451
2021-05-11,Polygon,21624
2021-05-11,Solana,69681
2021-05-10,Avalanche,4669
2021-05-10,Cosmos,5014
2021-05-10,Ethereum,464643
2021-05-10,Gnosis,6583
2021-05-10,NEAR,2498
2021-05-10,Polygon,21074
2021-05-10,Solana,55155
2021-05-09,Avalanche,4391
2021-05-09,Cosmos,4717
2021-05-09,Ethereum,538671
2021-05-09,Gnosis,5133
2021-05-09,NEAR,2584
2021-05-09,Polygon,22068
2021-05-09,Solana,48734
2021-05-08,Avalanche,5010
2021-05-08,Cosmos,5217
2021-05-08,Ethereum,469426
2021-05-08,Gnosis,6197
2021-05-08,NEAR,2809
2021-05-08,Polygon,19868
2021-05-08,Solana,40768
2021-05-07,Avalanche,5708
2021-05-07,Cosmos,6216
2021-05-07,Ethereum,481823
2021-05-07,Gnosis,5914
2021-05-07,NEAR,2649
2021-05-07,Polygon,23355
2021-05-07,Solana,33292
2021-05-06,Avalanche,4351
2021-05-06,Cosmos,5786
2021-05-06,Ethereum,492081
2021-05-06,Gnosis,6894
2021-05-06,NEAR,3231
2021-05-06,Polygon,21367
2021-05-06,Solana,37431
2021-05-05,Avalanche,4068
2021-05-05,Cosmos,4914
2021-05-05,Ethereum,493792
2021-05-05,Gnosis,6106
2021-05-05,NEAR,3176
2021-05-05,Polygon,20759
2021-05-05,Solana,39803
2021-05-04,Avalanche,4423
2021-05-04,Cosmos,4286
2021-05-04,Ethereum,492583
2021-05-04,Gnosis,7894
2021-05-04,NEAR,2911
2021-05-04,Polygon,20843
2021-05-04,Solana,40510
2021-05-03,Avalanche,5932
2021-05-03,Cosmos,4794
2021-05-03,Ethereum,464550
2021-05-03,Gnosis,7072
2021-05-03,NEAR,3100
2021-05-03,Polygon,22206
2021-05-03,Solana,48802
2021-05-02,Avalanche,6077
2021-05-02,Cosmos,3983
2021-05-02,Ethereum,440824
2021-05-02,Gnosis,6981
2021-05-02,NEAR,2993
2021-05-02,Polygon,21545
2021-05-02,Solana,39792
2021-05-01,Avalanche,9694
2021-05-01,Cosmos,4677
2021-05-01,Ethereum,494516
2021-05-01,Gnosis,5760
2021-05-01,NEAR,4378
2021-05-01,Polygon,18377
2021-05-01,Solana,77731
2021-04-30,Avalanche,7954
2021-04-30,Cosmos,4534
2021-04-30,Ethereum,460578
2021-04-30,Gnosis,6924
2021-04-30,NEAR,5374
2021-04-30,Polygon,18188
2021-04-30,Solana,158857
2021-04-29,Avalanche,3560
2021-04-29,Cosmos,3993
2021-04-29,Ethereum,496847
2021-04-29,Gnosis,5871
2021-04-29,NEAR,9536
2021-04-29,Polygon,15117
2021-04-29,Solana,187145
2021-04-28,Avalanche,2725
2021-04-28,Cosmos,4391
2021-04-28,Ethereum,488379
2021-04-28,Gnosis,6446
2021-04-28,NEAR,10199
2021-04-28,Polygon,16389
2021-04-28,Solana,42463
2021-04-27,Avalanche,1771
2021-04-27,Cosmos,4748
2021-04-27,Ethereum,486105
2021-04-27,Gnosis,6972
2021-04-27,NEAR,9889
2021-04-27,Polygon,13685
2021-04-27,Solana,39254
2021-04-26,Avalanche,1899
2021-04-26,Cosmos,4878
2021-04-26,Ethereum,511394
2021-04-26,Gnosis,7876
2021-04-26,NEAR,7032
2021-04-26,Polygon,10956
2021-04-26,Solana,35507
2021-04-25,Avalanche,1677
2021-04-25,Cosmos,3685
2021-04-25,Ethereum,526352
2021-04-25,Gnosis,5416
2021-04-25,NEAR,3578
2021-04-25,Polygon,8210
2021-04-25,Solana,26941
2021-04-24,Avalanche,1590
2021-04-24,Cosmos,3919
2021-04-24,Ethereum,488922
2021-04-24,Gnosis,5813
2021-04-24,NEAR,2648
2021-04-24,Polygon,7209
2021-04-24,Solana,20465
2021-04-23,Avalanche,1924
2021-04-23,Cosmos,4133
2021-04-23,Ethereum,479877
2021-04-23,Gnosis,5119
2021-04-23,NEAR,5141
2021-04-23,Polygon,7451
2021-04-23,Solana,17706
2021-04-22,Avalanche,1909
2021-04-22,Cosmos,4391
2021-04-22,Ethereum,505358
2021-04-22,Gnosis,6250
2021-04-22,NEAR,4669
2021-04-22,Polygon,8638
2021-04-22,Solana,41870
2021-04-21,Avalanche,1970
2021-04-21,Cosmos,4819
2021-04-21,Ethereum,502489
2021-04-21,Gnosis,5796
2021-04-21,NEAR,2282
2021-04-21,Polygon,6803
2021-04-21,Solana,21048
2021-04-20,Avalanche,2024
2021-04-20,Cosmos,5269
2021-04-20,Ethereum,467346
2021-04-20,Gnosis,5982
2021-04-20,NEAR,2940
2021-04-20,Polygon,6916
2021-04-20,Solana,16136
2021-04-19,Avalanche,2366
2021-04-19,Cosmos,4515
2021-04-19,Ethereum,454263
2021-04-19,Gnosis,5466
2021-04-19,NEAR,2685
2021-04-19,Polygon,6439
2021-04-19,Solana,17177
2021-04-18,Avalanche,1758
2021-04-18,Cosmos,4433
2021-04-18,Ethereum,413983
2021-04-18,Gnosis,5983
2021-04-18,NEAR,1875
2021-04-18,Polygon,6339
2021-04-18,Solana,14926
2021-04-17,Avalanche,1521
2021-04-17,Cosmos,4636
2021-04-17,Ethereum,438114
2021-04-17,Gnosis,5218
2021-04-17,NEAR,3121
2021-04-17,Polygon,5250
2021-04-17,Solana,17110
2021-04-16,Avalanche,1400
2021-04-16,Cosmos,4635
2021-04-16,Ethereum,441085
2021-04-16,Gnosis,5797
2021-04-16,NEAR,3490
2021-04-16,Polygon,5727
2021-04-16,Solana,16800
2021-04-15,Avalanche,1786
2021-04-15,Cosmos,5385
2021-04-15,Ethereum,372438
2021-04-15,Gnosis,3593
2021-04-15,NEAR,5247
2021-04-15,Polygon,6703
2021-04-15,Solana,16677
2021-04-14,Avalanche,1763
2021-04-14,Cosmos,5036
2021-04-14,Ethereum,440121
2021-04-14,Gnosis,7392
2021-04-14,NEAR,7729
2021-04-14,Polygon,6473
2021-04-14,Solana,19285
2021-04-13,Avalanche,1751
2021-04-13,Cosmos,4874
2021-04-13,Ethereum,413717
2021-04-13,Gnosis,7350
2021-04-13,NEAR,8498
2021-04-13,Polygon,5365
2021-04-13,Solana,18117
2021-04-12,Avalanche,1703
2021-04-12,Cosmos,4391
2021-04-12,Ethereum,422579
2021-04-12,Gnosis,7841
2021-04-12,NEAR,6289
2021-04-12,Polygon,5621
2021-04-12,Solana,23685
2021-04-11,Avalanche,1587
2021-04-11,Cosmos,4091
2021-04-11,Ethereum,397002
2021-04-11,Gnosis,7572
2021-04-11,NEAR,3023
2021-04-11,Polygon,5916
2021-04-11,Solana,18274
2021-04-10,Avalanche,1880
2021-04-10,Cosmos,4311
2021-04-10,Ethereum,414352
2021-04-10,Gnosis,9589
2021-04-10,NEAR,2922
2021-04-10,Polygon,5159
2021-04-10,Solana,26098
2021-04-09,Avalanche,2036
2021-04-09,Cosmos,4068
2021-04-09,Ethereum,392850
2021-04-09,Gnosis,7982
2021-04-09,NEAR,5337
2021-04-09,Polygon,5285
2021-04-09,Solana,24776
2021-04-08,Avalanche,2068
2021-04-08,Cosmos,3912
2021-04-08,Ethereum,392847
2021-04-08,Gnosis,8924
2021-04-08,NEAR,1584
2021-04-08,Polygon,5072
2021-04-08,Solana,23856
2021-04-07,Avalanche,2128
2021-04-07,Cosmos,4030
2021-04-07,Ethereum,385472
2021-04-07,Gnosis,7879
2021-04-07,NEAR,2159
2021-04-07,Polygon,4832
2021-04-07,Solana,12480
2021-04-06,Avalanche,2431
2021-04-06,Cosmos,4745
2021-04-06,Ethereum,402647
2021-04-06,Gnosis,9417
2021-04-06,NEAR,1657
2021-04-06,Polygon,5382
2021-04-06,Solana,15805
2021-04-05,Avalanche,2319
2021-04-05,Cosmos,4660
2021-04-05,Ethereum,386123
2021-04-05,Gnosis,9575
2021-04-05,NEAR,887
2021-04-05,Polygon,5714
2021-04-05,Solana,27490
2021-04-04,Avalanche,2167
2021-04-04,Cosmos,3685
2021-04-04,Ethereum,374441
2021-04-04,Gnosis,10953
2021-04-04,NEAR,683
2021-04-04,Polygon,4756
2021-04-04,Solana,19169
2021-04-03,Avalanche,2171
2021-04-03,Cosmos,4364
2021-04-03,Ethereum,387553
2021-04-03,Gnosis,12215
2021-04-03,NEAR,750
2021-04-03,Polygon,4395
2021-04-03,Solana,20266
2021-04-02,Avalanche,2275
2021-04-02,Cosmos,4175
2021-04-02,Ethereum,435279
2021-04-02,Gnosis,12745
2021-04-02,NEAR,907
2021-04-02,Polygon,5074
2021-04-02,Solana,26892
2021-04-01,Avalanche,2606
2021-04-01,Cosmos,4334
2021-04-01,Ethereum,398764
2021-04-01,Gnosis,11562
2021-04-01,NEAR,939
2021-04-01,Polygon,5969
2021-04-01,Solana,30244
2021-03-31,Avalanche,2303
2021-03-31,Cosmos,3710
2021-03-31,Ethereum,379500
2021-03-31,Gnosis,19799
2021-03-31,NEAR,911
2021-03-31,Polygon,7408
2021-03-31,Solana,22760
2021-03-30,Avalanche,2151
2021-03-30,Cosmos,3754
2021-03-30,Ethereum,376327
2021-03-30,Gnosis,20622
2021-03-30,NEAR,956
2021-03-30,Polygon,5236
2021-03-30,Solana,10347
2021-03-29,Avalanche,2446
2021-03-29,Cosmos,3934
2021-03-29,Ethereum,380797
2021-03-29,Gnosis,12295
2021-03-29,NEAR,928
2021-03-29,Polygon,5945
2021-03-29,Solana,11322
2021-03-28,Avalanche,10331
2021-03-28,Cosmos,3561
2021-03-28,Ethereum,363639
2021-03-28,Gnosis,10718
2021-03-28,NEAR,733
2021-03-28,Polygon,5483
2021-03-28,Solana,6824
2021-03-27,Avalanche,3111
2021-03-27,Cosmos,3477
2021-03-27,Ethereum,379138
2021-03-27,Gnosis,13596
2021-03-27,NEAR,676
2021-03-27,Polygon,4420
2021-03-27,Solana,4498
2021-03-26,Avalanche,1891
2021-03-26,Cosmos,3532
2021-03-26,Ethereum,394907
2021-03-26,Gnosis,11223
2021-03-26,NEAR,849
2021-03-26,Polygon,4249
2021-03-26,Solana,4681
2021-03-25,Avalanche,1529
2021-03-25,Cosmos,3089
2021-03-25,Ethereum,400517
2021-03-25,Gnosis,8689
2021-03-25,NEAR,809
2021-03-25,Polygon,4136
2021-03-25,Solana,4676
2021-03-24,Avalanche,1970
2021-03-24,Cosmos,3480
2021-03-24,Ethereum,385073
2021-03-24,Gnosis,8046
2021-03-24,NEAR,1112
2021-03-24,Polygon,5100
2021-03-24,Solana,4800
2021-03-23,Avalanche,2636
2021-03-23,Cosmos,3276
2021-03-23,Ethereum,395888
2021-03-23,Gnosis,12362
2021-03-23,NEAR,912
2021-03-23,Polygon,4479
2021-03-23,Solana,6855
2021-03-22,Avalanche,3011
2021-03-22,Cosmos,3636
2021-03-22,Ethereum,361755
2021-03-22,Gnosis,9852
2021-03-22,NEAR,1050
2021-03-22,Polygon,4851
2021-03-22,Solana,6235
2021-03-21,Avalanche,2045
2021-03-21,Cosmos,3354
2021-03-21,Ethereum,350945
2021-03-21,Gnosis,10356
2021-03-21,NEAR,990
2021-03-21,Polygon,5467
2021-03-21,Solana,5136
2021-03-20,Avalanche,3026
2021-03-20,Cosmos,3716
2021-03-20,Ethereum,373850
2021-03-20,Gnosis,6962
2021-03-20,NEAR,957
2021-03-20,Polygon,4487
2021-03-20,Solana,5378
2021-03-19,Avalanche,3353
2021-03-19,Cosmos,3864
2021-03-19,Ethereum,383564
2021-03-19,Gnosis,7838
2021-03-19,NEAR,967
2021-03-19,Polygon,4184
2021-03-19,Solana,5538
2021-03-18,Avalanche,2377
2021-03-18,Cosmos,4991
2021-03-18,Ethereum,366379
2021-03-18,Gnosis,7073
2021-03-18,NEAR,1051
2021-03-18,Polygon,4115
2021-03-18,Solana,18288
2021-03-17,Avalanche,2677
2021-03-17,Cosmos,4001
2021-03-17,Ethereum,365578
2021-03-17,Gnosis,7511
2021-03-17,NEAR,951
2021-03-17,Polygon,4262
2021-03-17,Solana,15931
2021-03-16,Avalanche,2882
2021-03-16,Cosmos,4239
2021-03-16,Ethereum,379074
2021-03-16,Gnosis,6908
2021-03-16,NEAR,1171
2021-03-16,Polygon,4259
2021-03-16,Solana,17947
2021-03-15,Avalanche,2457
2021-03-15,Cosmos,4352
2021-03-15,Ethereum,383969
2021-03-15,Gnosis,8910
2021-03-15,NEAR,1176
2021-03-15,Polygon,4534
2021-03-15,Solana,6396
2021-03-14,Avalanche,2464
2021-03-14,Cosmos,3781
2021-03-14,Ethereum,385416
2021-03-14,Gnosis,7739
2021-03-14,NEAR,1518
2021-03-14,Polygon,4758
2021-03-14,Solana,4695
2021-03-13,Avalanche,2187
2021-03-13,Cosmos,4321
2021-03-13,Ethereum,379079
2021-03-13,Gnosis,8016
2021-03-13,NEAR,2274
2021-03-13,Polygon,4195
2021-03-13,Solana,4350
2021-03-12,Avalanche,2373
2021-03-12,Cosmos,4011
2021-03-12,Ethereum,393232
2021-03-12,Gnosis,7225
2021-03-12,NEAR,1863
2021-03-12,Polygon,4403
2021-03-12,Solana,4572
2021-03-11,Avalanche,2343
2021-03-11,Cosmos,4075
2021-03-11,Ethereum,386038
2021-03-11,Gnosis,7299
2021-03-11,NEAR,1643
2021-03-11,Polygon,4370
2021-03-11,Solana,3627
2021-03-10,Avalanche,2886
2021-03-10,Cosmos,4142
2021-03-10,Ethereum,391060
2021-03-10,Gnosis,5139
2021-03-10,NEAR,2035
